hanzi,tl,frequency,poj
地面天氣圖,tē-bīn-thinn-khì-tôo,10,tē-bīn-thiⁿ-khì-tô͘
地點,tē-tiám,10,tē-tiám
埃及太陽曆,ai-ki̍p-thài-iông-li̍k,10,ai-ki̍p-thài-iông-le̍k
城市,siânn-tshī,10,siâⁿ-chhī
執行,tsip-hîng,10,chip-hêng
培墓,puē-bōng,10,pōe-bōng
基金會,ki-kim-huē,10,ki-kim-hōe
堅凍,kian-tàng,10,kian-tàng
報告,pò-kò,10,pò-kò
塗炭,thôo-thuànn,10,thô͘-thòaⁿ
墨盤,ba̍k-puânn,10,ba̍k-pôaⁿ
夏季大三角,hā-kuì-tuā-sann-kak,10,hā-kùi-tōa-saⁿ-kak
多元,to-guân,10,to-goân
大坌坑文化,tuā-pùn-khenn-bûn-huà,10,tōa-pùn-kheⁿ-bûn-hòa
大王椰子樹,tāi-ông-iâ-tsí-tshiū,10,tāi-ông-iâ-chí-chhiū
大甲,tāi-kah,10,tāi-kah
大航海時代,tuā-hâng-hái-sî-tāi,10,tōa-hâng-hái-sî-tāi
大西洋,tāi-se-iûnn,10,tāi-se-iûⁿ
大陸冷氣團,tāi-lio̍k-líng-khì-thuân,10,tāi-lio̍k-léng-khì-thoân
天文學,thian-bûn-ha̍k,10,thian-bûn-ha̍k
天狗熱,thian-káu-jia̍t,10,thian-káu-jia̍t
太平洋,thài-pîng-iûnn,10,thài-pêng-iûⁿ
太平洋地區,thài-pîng-iûnn-tē-khu,10,thài-pêng-iûⁿ-tē-khu
太平洋板塊,thài-pîng-iûnn-pán-khuài,10,thài-pêng-iûⁿ-pán-khoài
太空,thài-khong,10,thài-khong
太陽能發電,thài-iông-lîng-huat-tiān,10,thài-iông-lêng-hoat-tiān
太陽能電枋,thài-iông-lîng-tiān-pang,10,thài-iông-lêng-tiān-pang
失覺察,sit-kak-tshat,10,sit-kak-chhat
好額人,hó-gia̍h-lâng,10,hó-gia̍h-lâng
媒體,muî-thé,10,mûi-thé
孔明車,khóng-bîng-tshia,10,khóng-bêng-chhia
安全帽,an-tsuân-bō,10,an-choân-bō
宗教,tsong-kàu,10,chong-kàu
室內管樂團,sik-lāi-kuán-ga̍k-thuân,10,sek-lāi-koán-ga̍k-thoân
家扶基金會,ka-hû-ki-kim-huē,10,ka-hû-ki-kim-hōe
寄話,kià-uē,10,kià-ōe
寒天,kuânn-thinn,10,kôaⁿ-thiⁿ
寫法,siá-huat,10,siá-hoat
對應,tuì-ìng,10,tùi-èng
對稱中心線,tuì-tshìng-tiong-sim-suànn,10,tùi-chhèng-tiong-sim-sòaⁿ
對聯,tuì-liân,10,tùi-liân
尖角三角形,tsiam-kak-sann-kak-hîng,10,chiam-kak-saⁿ-kak-hêng
山崙,suann-lūn,10,soaⁿ-lūn
山嶺,suann-niá,10,soaⁿ-niá
崩山,pang-suann,10,pang-soaⁿ
工商業社會,kang-siong-gia̍p-siā-huē,10,kang-siong-gia̍p-siā-hōe
工廠,kang-tshiúnn,10,kang-chhiúⁿ
工業,kang-gia̍p,10,kang-gia̍p
工藝,kang-gē,10,kang-gē
巴洛克音樂,pa-lo̍k-khik-im-ga̍k,10,pa-lo̍k-khek-im-ga̍k
市民代表會,tshī-bîn-tāi-piáu-huē,10,chhī-bîn-tāi-piáu-hōe
市長,tshī-tiúnn,10,chhī-tiúⁿ
布袋戲尪仔,pòo-tē-hì-ang-á,10,pò͘-tē-hì-ang-á
干欄式房屋,kan-nuâ-sik-pâng-ok,10,kan-nôa-sek-pâng-ok
平埔族,pênn-poo-tso̍k,10,pêⁿ-po͘-cho̍k
平臺式鋼琴,pênn-tâi-sik-kǹg-khîm,10,pêⁿ-tâi-sek-kǹg-khîm
平行四邊形,pîng-hîng-sì-pinn-hîng,10,pêng-hêng-sì-piⁿ-hêng
度晬,tōo-tsè,10,tō͘-chè
弦樂四重奏,hiân-ga̍k-sù-tîng-tsàu,10,hiân-ga̍k-sù-têng-chàu
強力電磁鐵,kiông-li̍k-tiān-tsû-thih,10,kiông-le̍k-tiān-chû-thih
形容詞,hîng-iông-sû,10,hêng-iông-sû
形態,hîng-thài,10,hêng-thài
形體,hîng-thé,10,hêng-thé
心理,sim-lí,10,sim-lí
心血管疾病,sim-hueh-kńg-tsi̍t-pēnn,10,sim-hoeh-kńg-chi̍t-pēⁿ
心血管病變,sim-hueh-kńg-pēnn-piàn,10,sim-hoeh-kńg-pēⁿ-piàn
心跳,sim-thiàu,10,sim-thiàu
感冒,kám-mōo,10,kám-mō͘
憲法,hiàn-huat,10,hiàn-hoat
成本,sîng-pún,10,sêng-pún
戶政事務所,hōo-tsìng-sū-bū-sóo,10,hō͘-chèng-sū-bū-só͘
所費,sóo-huì,10,só͘-hùi
手巾仔,tshiú-kin-á,10,chhiú-kin-á
手蹄仔,tshiú-tê-á,10,chhiú-tê-á
手電,tshiú-tiān,10,chhiú-tiān
抗生素,khòng-sing-sòo,10,khòng-seng-sò͘
抽象,thiu-siōng,10,thiu-siōng
拍拍,phah-phik,10,phah-phek
拜拜,pài-pài,10,pài-pài
指指,kí-tsáinn,10,kí-cháiⁿ
指示符號,tsí-sī--hû-hō,10,chí-sī--hû-hō
挺水性植物,thíng-tsuí-sìng-si̍t-bu̍t,10,théng-chúi-sèng-si̍t-bu̍t
捷運,tsia̍t-ūn,10,chia̍t-ūn
排球,pâi-kiû,10,pâi-kiû
搬戲,puann-hì,10,poaⁿ-hì
摘要,tiah-iàu,10,tiah-iàu
教堂,kàu-tn̂g,10,kàu-tn̂g
數字,sòo-jī,10,sò͘-jī
文史工作室,bûn-sú-kang-tsok-sik,10,bûn-sú-kang-chok-sek
文字,bûn-jī,10,bûn-jī
文學,bûn-ha̍k,10,bûn-ha̍k
新石器文化,sin-tsio̍h-khì-bûn-huà,10,sin-chio̍h-khì-bûn-hòa
新石器時代,sin-tsio̍h-khì-sî-tāi,10,sin-chio̍h-khì-sî-tāi
新石器時期,sin-tsio̍h-khì-sî-kî,10,sin-chio̍h-khì-sî-kî
方向,hong-hiòng,10,hong-hiòng
日頭懸度角,ji̍t-thâu-kuân-tōo-kak,10,ji̍t-thâu-koân-tō͘-kak
日頭觀測器,ji̍t-thâu-kuan-tshik-khì,10,ji̍t-thâu-koan-chhek-khì
春季大三角,tshun-kuì-tuā-sann-kak,10,chhun-kùi-tōa-saⁿ-kak
時行,sî-kiânn,10,sî-kiâⁿ
普及,phóo-ki̍p,10,phó͘-ki̍p
暑假,sú-ká,10,sú-ká
暗光鳥,àm-kong-tsiáu,10,àm-kong-chiáu
最簡整數比,tsuè-kán-tsíng-sòo-pí,10,chòe-kán-chéng-sò͘-pí
月相的變化,gue̍h-siòng-ê-piàn-huà,10,goe̍h-siòng-ê-piàn-hòa
有機農產品,iú-ki-lông-sán-phín,10,iú-ki-lông-sán-phín
本領,pún-líng,10,pún-léng
朱一貴事件,tsu-it-kuì-sū-kiānn,10,chu-it-kùi-sū-kiāⁿ
林爽文事件,lîm-sóng-bûn-sū-kiānn,10,lîm-sóng-bûn-sū-kiāⁿ
柑仔蜜,kam-á-bi̍t,10,kam-á-bi̍t
格式,keh-sik,10,keh-sek
梯形四角柱,thui-hîng-sì-kak-thiāu,10,thui-hêng-sì-kak-thiāu
棺柴,kuann-tshâ,10,koaⁿ-chhâ
植物,si̍t-bu̍t,10,si̍t-bu̍t
檨仔,suāinn-á,10,soāiⁿ-á
次中音笛仔,tshù-tiong-im-ta̍t-á,10,chhù-tiong-im-ta̍t-á
歌仔,kua-á,10,koa-á
歌仔戲,kua-á-hì,10,koa-á-hì
歌曲,kua-khik,10,koa-khek
歌聲,kua-siann,10,koa-siaⁿ
歌詞,kua-sû,10,koa-sû
歐洲,au-tsiu,10,au-chiu
歡迎,huan-gîng,10,hoan-gêng
正十二邊形,tsiànn-tsa̍p-jī-pinn-hîng,10,chiàⁿ-cha̍p-jī-piⁿ-hêng
正比例關係,tsìng-pí-lē-kuan-hē,10,chèng-pí-lē-koan-hē
死亡,sí-bông,10,sí-bông
殖民,si̍t-bîn,10,si̍t-bîn
每分公尺數,muí-hun-kong-tshioh-sòo,10,múi-hun-kong-chhioh-sò͘
每秒公尺數,muí-bió-kong-tshioh-sòo,10,múi-bió-kong-chhioh-sò͘
比例,pí-lē,10,pí-lē
比較,pí-kàu,10,pí-kàu
民俗,bîn-sio̍k,10,bîn-sio̍k
氟氯碳化物,hut-lio̍k-thuànn-huà-bu̍t,10,hut-lio̍k-thòaⁿ-hòa-bu̍t
氣口,khuì-kháu,10,khùi-kháu
氣味,khì-bī,10,khì-bī
氣象,khì-siōng,10,khì-siōng
水道水,tsuí-tō-tsuí,10,chúi-tō-chúi
沉水性植物,tîm-tsuí-sìng-si̍t-bu̍t,10,tîm-chúi-sèng-si̍t-bu̍t
泅水,siû-tsuí,10,siû-chúi
流行,liû-hîng,10,liû-hêng
流行性感冒,liû-hîng-sìng-kám-mōo,10,liû-hêng-sèng-kám-mō͘
浮葉性植物,phû-hio̍h-sìng-si̍t-bu̍t,10,phû-hio̍h-sèng-si̍t-bu̍t
海沙埔,hái-sua-poo,10,hái-soa-po͘
消化,siau-huà,10,siau-hòa
液化石油氣,i̍k-huà-tsio̍h-iû-khì,10,e̍k-hòa-chio̍h-iû-khì
淡水,tām-tsuí,10,tām-chúi
港口,káng-kháu,10,káng-kháu
港埠型都市,káng-poo-hîng-too-tshī,10,káng-po͘-hêng-to͘-chhī
漁港,hî-káng,10,hî-káng
漏壺計時器,lāu-ôo-kè-sî-khì,10,lāu-ô͘-kè-sî-khì
演員,ián-uân,10,ián-oân
演奏,ián-tsàu,10,ián-chàu
演講,ián-káng,10,ián-káng
漢藥,hàn-io̍h,10,hàn-io̍h
濁水溪,lô-tsuí-khe,10,lô-chúi-khe
濟人答喙鼓,tsē-lâng-tap-tshuì-kóo,10,chē-lâng-tap-chhùi-kó͘
火燒島,hué-sio-tó,10,hóe-sio-tó
無國界醫生,bû-kok-kài-i-sing,10,bû-kok-kài-i-seng
無完全小節,bô-uân-tsuân-sió-tsat,10,bô-oân-choân-sió-chat
無完全燒化,bô-uân-tsuân-sio-huà,10,bô-oân-choân-sio-hòa
無完全變態,bô-uân-tsuân-piàn-thài,10,bô-oân-choân-piàn-thài
無扇葉電風,bû-sìnn-hio̍h-tiān-hong,10,bû-sìⁿ-hio̍h-tiān-hong
煮食,tsú-tsia̍h,10,chú-chia̍h
熱天,jua̍h-thinn,10,joa̍h-thiⁿ
熱帶氣候區,jia̍t-tài-khì-hāu-khu,10,jia̍t-tài-khì-hāu-khu
牡丹社事件,bóo-tan-siā-sū-kiānn,10,bó͘-tan-siā-sū-kiāⁿ
現代化建設,hiān-tāi-huà-kiàn-siat,10,hiān-tāi-hòa-kiàn-siat
球箠,kiû-tshuê,10,kiû-chhôe
瑞士,suī-sū,10,sūi-sū
瓷仔纖維網,huî-á-tshiam-uî-bāng,10,hûi-á-chhiam-ûi-bāng
生物多樣性,sing-bu̍t-to-iūnn-sìng,10,seng-bu̍t-to-iūⁿ-sèng
生質能發電,sing-tsit-lîng-huat-tiān,10,seng-chit-lêng-hoat-tiān
畢氏定理,pit--sī-tīng-lí,10,pit--sī-tēng-lí
番人公學校,huan-jîn-kong-ha̍k-hāu,10,hoan-jîn-kong-ha̍k-hāu
番麥,huan-be̍h,10,hoan-be̍h
發光二極體,huat-kng-jī-ki̍k-thé,10,hoat-kng-jī-ke̍k-thé
發炎,huat-iām,10,hoat-iām
白頭鵠仔,pe̍h-thâu-khok-á,10,pe̍h-thâu-khok-á
百分位數字,pah-hun-uī-sòo-jī,10,pah-hun-ūi-sò͘-jī
百合花,pik-ha̍p-hue,10,pek-ha̍p-hoe
皇民化運動,hông-bîn-huà-ūn-tōng,10,hông-bîn-hòa-ūn-tōng
直轄市政府,ti̍t-hat-tshī-tsìng-hú,10,ti̍t-hat-chhī-chèng-hú
直轄市議會,ti̍t-hat-tshī-gī-huē,10,ti̍t-hat-chhī-gī-hōe
相片,siòng-phìnn,10,siòng-phìⁿ
碼頭,bé-thâu,10,bé-thâu
神經,sîn-king,10,sîn-keng
秋季四邊形,tshiu-kuì-sì-pinn-hîng,10,chhiu-kùi-sì-piⁿ-hêng
科學,kho-ha̍k,10,kho-ha̍k
空心塑膠枋,khang-sim-sok-ka-pang,10,khang-sim-sok-ka-pang
空氣,khong-khì,10,khong-khì
空氣發射器,khong-khì-huat-siā-khì,10,khong-khì-hoat-siā-khì
第一人稱法,tē-it-jîn-tshing-huat,10,tē-it-jîn-chheng-hoat
第一小提琴,tē-it-sió-thê-khîm,10,tē-it-sió-thê-khîm
第三人稱法,tē-sann-jîn-tshing-huat,10,tē-saⁿ-jîn-chheng-hoat
第二人稱法,tē-jī-jîn-tshing-huat,10,tē-jī-jîn-chheng-hoat
第二小提琴,tē-jī-sió-thê-khîm,10,tē-jī-sió-thê-khîm
等腰三角形,tíng-io-sann-kak-hîng,10,téng-io-saⁿ-kak-hêng
等邊三角形,tíng-pinn-sann-kak-hîng,10,téng-piⁿ-saⁿ-kak-hêng
籃球,nâ-kiû,10,nâ-kiû
粉紅仔色,hún-âng-á-sik,10,hún-âng-á-sek
粒積,lia̍p-tsik,10,lia̍p-chek
紅頭嶼,âng-thâu-sū,10,âng-thâu-sū
素食,sòo-si̍t,10,sò͘-si̍t
紡織,pháng-tsit,10,pháng-chit
細懸浮微粒,sè-hiân-hû-bî-lia̍p,10,sè-hiân-hû-bî-lia̍p
細聲,sè-siann,10,sè-siaⁿ
細菌,sè-khún,10,sè-khún
結論,kiat-lūn,10,kiat-lūn
網路攝影機,bāng-lōo-liap-iánn-ki,10,bāng-lō͘-liap-iáⁿ-ki
緊急安置所,kín-kip-an-tì-sóo,10,kín-kip-an-tì-só͘
羅馬字,lô-má-jī,10,lô-má-jī
義務,gī-bū,10,gī-bū
習慣,si̍p-kuàn,10,si̍p-koàn
翻譯,huan-i̍k,10,hoan-e̍k
考試,khó-tshì,10,khó-chhì
聖經,sìng-king,10,sèng-keng
聖誕節,sìng-tàn-tseh,10,sèng-tàn-cheh
聲調,siann-tiāu,10,siaⁿ-tiāu
聲音三要素,siann-im-sann-iàu-sòo,10,siaⁿ-im-saⁿ-iàu-sò͘
肚臍,tōo-tsâi,10,tō͘-châi
肺炎,hì-iām,10,hì-iām
腰尺,io-tshioh,10,io-chhioh
自然保留區,tsū-jiân-pó-liû-khu,10,chū-jiân-pó-liû-khu
自然過渡法,tsū-jiân-kuè-tōo-huat,10,chū-jiân-kòe-tō͘-hoat
臺北赤蛤仔,tâi-pak-tshiah-kap-á,10,tâi-pak-chhiah-kap-á
臺南孔子廟,tâi-lâm-khóng-tsú-biō,10,tâi-lâm-khóng-chú-biō
臺灣三大圳,tâi-uân-sann-tuā-tsùn,10,tâi-oân-saⁿ-tōa-chùn
臺灣原住民,tâi-uân-guân-tsū-bîn,10,tâi-oân-goân-chū-bîn
臺灣民主國,tâi-uân-bîn-tsú-kok,10,tâi-oân-bîn-chú-kok
臺灣總督府,tâi-uân-tsóng-tok-hú,10,tâi-oân-chóng-tok-hú
舊石器時代,kū-tsio̍h-khì-sî-tāi,10,kū-chio̍h-khì-sî-tāi
舊石器時期,kū-tsio̍h-khì-sî-kî,10,kū-chio̍h-khì-sî-kî
舞台,bú-tâi,10,bú-tâi
航空,hâng-khong,10,hâng-khong
艋舺,báng-kah,10,báng-kah
草蓆,tsháu-tshio̍h,10,chháu-chhio̍h
莫氏𠕇度,bo̍h--sī-tīng-tōo,10,bo̍h--sī-tēng-tō͘
華語,huâ-gí,10,hôa-gí
藍地黃虎旗,nâ-tē-n̂g-hóo-kî,10,nâ-tē-n̂g-hó͘-kî
藝術,gē-su̍t,10,gē-su̍t
行政,hîng-tsìng,10,hêng-chèng
街仔路,ke-á-lōo,10,ke-á-lō͘
表演,piáu-ián,10,piáu-ián
表現,piáu-hiān,10,piáu-hiān
表達,piáu-ta̍t,10,piáu-ta̍t
表面,piáu-bīn,10,piáu-bīn
衫弓仔,sann-king-á,10,saⁿ-keng-á
被扶養人口,pī-hû-ióng-jîn-kháu,10,pī-hû-ióng-jîn-kháu
複式顯微鏡,ho̍k-sik-hián-bî-kiànn,10,ho̍k-sek-hián-bî-kiàⁿ
西來庵事件,se-lâi-am-sū-kiānn,10,se-lâi-am-sū-kiāⁿ
觀光導覽圖,kuan-kong-tō-lám-tôo,10,koan-kong-tō-lám-tô͘
觀察,kuan-tshat,10,koan-chhat
角度,kak-tōo,10,kak-tō͘
角色,kak-sik,10,kak-sek
解說,kái-sueh,10,kái-soeh
討食,thó-tsia̍h,10,thó-chia̍h
訓練,hùn-liān,10,hùn-liān
記者,kì-tsiá,10,kì-chiá
記載,kì-tsài,10,kì-chài
設定,siat-tīng,10,siat-tēng
診所,tsín-sóo,10,chín-só͘
話屎,uē-sái,10,ōe-sái
語文,gí-bûn,10,gí-bûn
語音,gí-im,10,gí-im
譬喻,phì-jū,10,phì-jū
議員,gī-uân,10,gī-oân
議論,gī-lūn,10,gī-lūn
豆魚肉卵類,tāu-hî-bah-nn̄g-luī,10,tāu-hî-bah-nn̄g-lūi
責任,tsik-jīm,10,chek-jīm
資源,tsu-guân,10,chu-goân
資源回收桶,tsu-guân-huê-siu-tháng,10,chu-goân-hôe-siu-tháng
資訊電子業,tsu-sìn-tiān-tsú-gia̍p,10,chu-sìn-tiān-chú-gia̍p
質因數分解,tsit-in-sòo-hun-kái,10,chit-in-sò͘-hun-kái
軟體,nńg-thé,10,nńg-thé
辭典,sû-tián,10,sû-tián
農藥,lông-io̍h,10,lông-io̍h
逆時針方向,gi̍k-sî-tsiam-hong-hiòng,10,ge̍k-sî-chiam-hong-hiòng
通知,thong-ti,10,thong-ti
連續乘除法,liân-sio̍k-sîng-tî-huat,10,liân-sio̍k-sêng-tî-hoat
連續加減法,liân-sio̍k-ka-kiám-huat,10,liân-sio̍k-ka-kiám-hoat
連通管原理,liân-thong-kóng-guân-lí,10,liân-thong-kóng-goân-lí
連通管現象,liân-thong-kóng-hiān-siōng,10,liân-thong-kóng-hiān-siōng
進口,tsìn-kháu,10,chìn-kháu
郭懷一事件,kueh-huâi-it-sū-kiānn,10,koeh-hoâi-it-sū-kiāⁿ
郵局,iû-kio̍k,10,iû-kio̍k
都市,too-tshī,10,to͘-chhī
都會,too-huē,10,to͘-hōe
鄉民代表會,hiong-bîn-tāi-piáu-huē,10,hiong-bîn-tāi-piáu-hōe
鄭氏時代,tēnn--sī-sî-tāi,10,tēⁿ--sī-sî-tāi
鄭氏王朝,tēnn--sī-ông-tiâu,10,tēⁿ--sī-ông-tiâu
酸性水溶液,sng-sìng-tsuí-iông-i̍k,10,sng-sèng-chúi-iông-e̍k
酸鹼指示劑,sng-kinn-tsí-sī-tse,10,sng-kiⁿ-chí-sī-che
野百合學運,iá-pik-ha̍p-ha̍k-ūn,10,iá-pek-ha̍p-ha̍k-ūn
金屬器時代,kim-sio̍k-khì-sî-tāi,10,kim-sio̍k-khì-sî-tāi
金屬器時期,kim-sio̍k-khì-sî-kî,10,kim-sio̍k-khì-sî-kî
金廣福公館,kim-kóng-hok-kong-kuán,10,kim-kóng-hok-kong-koán
金門,kim-mn̂g,10,kim-mn̂g
釣魚台列嶼,tiò-hî-tâi-lia̍t-sū,10,tiò-hî-tâi-lia̍t-sū
鈍角三角形,tūn-kak-sann-kak-hîng,10,tūn-kak-saⁿ-kak-hêng
銀角仔,gîn-kak-á,10,gîn-kak-á
鋰離子電池,lí-lî-tsú-tiān-tî,10,lí-lî-chú-tiān-tî
鐵枝路,thih-ki-lōo,10,thih-ki-lō͘
鐵馬,thih-bé,10,thih-bé
開國紀念日,khai-kok-kì-liām-ji̍t,10,khai-kok-kì-liām-ji̍t
開放性肺癆,khai-hòng-sìng-hì-lô,10,khai-hòng-sèng-hì-lô
阿拉伯板塊,a-la-pik-pán-khuài,10,a-la-pek-pán-khoài
阿里山山脈,a-lí-san-suann-me̍h,10,a-lí-san-soaⁿ-me̍h
階級,kai-kip,10,kai-kip
雞卵糕,ke-nn̄g-ko,10,ke-nn̄g-ko
雞籠,ke-lâng,10,ke-lâng
雨水,hōo-tsuí,10,hō͘-chúi
電子化世界,tiān-tsú-huà-sè-kài,10,tiān-chú-hòa-sè-kài
電池,tiān-tî,10,tiān-tî
電腦,tiān-náu,10,tiān-náu
電風,tiān-hong,10,tiān-hong
露水,lōo-tsuí,10,lō͘-chúi
青壯年人口,tshing-tsòng-liân-jîn-kháu,10,chheng-chòng-liân-jîn-kháu
青苔,tshenn-thî,10,chheⁿ-thî
青菜,tshenn-tshài,10,chheⁿ-chhài
非洲,hui-tsiu,10,hui-chiu
面巾,bīn-kin,10,bīn-kin
順時針方向,sūn-sî-tsiam-hong-hiòng,10,sūn-sî-chiam-hong-hiòng
風吹,hong-tshue,10,hong-chhoe
食品添加物,si̍t-phín-thiam-ka-bu̍t,10,si̍t-phín-thiam-ka-bu̍t
食物,si̍t-bu̍t,10,si̍t-bu̍t
食頭路,tsia̍h-thâu-lōo,10,chia̍h-thâu-lō͘
飯匙銃,pn̄g-sî-tshìng,10,pn̄g-sî-chhèng
體格,thé-keh,10,thé-keh
高氣壓中心,ko-khì-ap-tiong-sim,10,ko-khì-ap-tiong-sim
高科技產業,ko-kho-ki-sán-gia̍p,10,ko-kho-ki-sán-gia̍p
高音譜記號,ko-im-phóo-kì-hō,10,ko-im-phó͘-kì-hō
高齡化社會,ko-lîng-huà-siā-huē,10,ko-lêng-hòa-siā-hōe
鹼性水溶液,kinn-sìng-tsuí-iông-i̍k,10,kiⁿ-sèng-chúi-iông-e̍k
鹿耳門水路,lo̍k-ní-mn̂g-tsuí-lōo,10,lo̍k-ní-mn̂g-chúi-lō͘
麻糍,muâ-tsî,10,môa-chî
𥰔仔類樂器,phín-á-luī-ga̍k-khì,10,phín-á-lūi-ga̍k-khì
羽毛球,ú-môo-kiû,9,ú-mô͘-kiû
評論,phîng-lūn,9,phêng-lūn
耕者有其田,king--tsiá-iú-kî-tiân,8,keng--chiá-iú-kî-tiân
貝氏洗喙法,puè--sī-sé-tshuì-huat,8,pòe--sī-sé-chhùi-hoat
畢業,pit-gia̍p,5,pit-gia̍p
錄音,lo̍k-im,5,lo̍k-im
中元,tiong-guân,3,tiong-goân
主席,tsú-si̍k,2,chú-se̍k
勒索,li̍k-sik,2,le̍k-sek
國語,kok-gí,2,kok-gí
平埔,pênn-poo,2,pêⁿ-po͘
注音,tsù-im,2,chù-im
湳仔,làm-á,2,làm-á
䘥仔,kah-á,1,kah-á
三貂角,sam-tiau-kak,1,sam-tiau-kak
上元,siōng-guân,1,siōng-goân
下課,hā-khò,1,hā-khò
世紀,sè-kí,1,sè-kí
中性,tiong-sìng,1,tiong-sèng
九份仔,káu-hūn-á,1,káu-hūn-á
五日節,gōo-ji̍t-tseh,1,gō͘-ji̍t-cheh
五月節,gōo-gue̍h-tseh,1,gō͘-goe̍h-cheh
亡魂,bông-hûn,1,bông-hûn
人文,jîn-bûn,1,jîn-bûn
代名詞,tāi-bîng-sû,1,tāi-bêng-sû
低音,kē-im,1,kē-im
作文,tsok-bûn,1,chok-bûn
例句,lē-kù,1,lē-kù
俗諺,sio̍k-gān,1,sio̍k-gān
倫理,lûn-lí,1,lûn-lí
做戲,tsò-hì,1,chò-hì
儒家,jû-ka,1,jû-ka
元宵,guân-siau,1,goân-siau
公克,kong-khik,1,kong-khek
公升,kong-tsin,1,kong-chin
公厘,kong-lî,1,kong-lî
公廨,kong-kài,1,kong-kài
公益,kong-ik,1,kong-ek
冷凍,líng-tòng,1,léng-tòng
分析,hun-sik,1,hun-sek
分鐘,hun-tsing,1,hun-cheng
副詞,hù-sû,1,hù-sû
加話,ke-uē,1,ke-ōe
動作,tōng-tsok,1,tōng-chok
動力,tōng-li̍k,1,tōng-le̍k
化石,huà-tsio̍h,1,hòa-chio̍h
區別,khu-pia̍t,1,khu-pia̍t
卑南溪,pi-lâm-khe,1,pi-lâm-khe
南管,lâm-kuán,1,lâm-koán
博覽會,phok-lám-huē,1,phok-lám-hōe
卡片,khah-phìnn,1,khah-phìⁿ
印刷,ìn-suat,1,ìn-soat
印度洋,ìn-tōo-iûnn,1,ìn-tō͘-iûⁿ
原文,guân-bûn,1,goân-bûn
反射,huán-siā,1,hoán-siā
口白,kháu-pe̍h,1,kháu-pe̍h
口語,kháu-gí,1,kháu-gí
句點,kù-tiám,1,kù-tiám
台詞,tâi-sû,1,tâi-sû
司公鈃,sai-kong-giang,1,sai-kong-giang
吸引,khip-ín,1,khip-ín
商量,siong-liông,1,siong-liông
四季,sù-kuì,1,sù-kùi
固體,kòo-thé,1,kò͘-thé
國中,kok-tiong,1,kok-tiong
土星,thóo-tshenn,1,thó͘-chheⁿ
場地,tiûnn-tē,1,tiûⁿ-tē
塗肉,thôo-bah,1,thô͘-bah
塭仔,ùn-á,1,ùn-á
墨硯,ba̍k-hīnn,1,ba̍k-hīⁿ
夏至,hē-tsì,1,hē-chì
大暑,tāi-sú,1,tāi-sú
大甲溪,tāi-kah-khe,1,tāi-kah-khe
天星,thinn-tshenn,1,thiⁿ-chheⁿ
婚姻,hun-in,1,hun-in
子宮,tsú-kiong,1,chú-kiong
字典,jī-tián,1,jī-tián
字形,jī-hîng,1,jī-hêng
字義,jī-gī,1,jī-gī
字體,jī-thé,1,jī-thé
學仔,o̍h-á,1,o̍h-á
學名,ha̍k-miâ,1,ha̍k-miâ
學堂,o̍h-tn̂g,1,o̍h-tn̂g
宇宙,ú-tiū,1,ú-tiū
富貴角,hù-kuì-kak,1,hù-kùi-kak
寒流,hân-liû,1,hân-liû
寓言,gū-giân,1,gū-giân
實踐,si̍t-tsiān,1,si̍t-chiān
寫字,siá-jī,1,siá-jī
專長,tsuan-tióng,1,choan-tióng
對話,tuì-uē,1,tùi-ōe
小數,sió-sòo,1,sió-sò͘
小暑,siáu-sú,1,siáu-sú
小滿,siáu-buán,1,siáu-boán
山脈,suann-me̍h,1,soaⁿ-me̍h
島嶼,tó-sū,1,tó-sū
崇拜,tsông-pài,1,chông-pài
崙仔,lūn-á,1,lūn-á
差別,tsha-pia̍t,1,chha-pia̍t
巴士海峽,pa-sū-hái-kiap,1,pa-sū-hái-kiap
干樂,kan-lo̍k,1,kan-lo̍k
平仄,piânn-tseh,1,piâⁿ-cheh
平均,pîng-kin,1,pêng-kin
平洋,pênn-iûnn,1,pêⁿ-iûⁿ
平衡,pîng-hîng,1,pêng-hêng
康熙,khong-hi,1,khong-hi
引用,ín-iōng,1,ín-iōng
復原,ho̍k-guân,1,ho̍k-goân
性格,sìng-keh,1,sèng-keh
意義,ì-gī,1,ì-gī
意譯,ì-i̍k,1,ì-e̍k
戒嚴,kài-giâm,1,kài-giâm
手電仔,tshiú-tiān-á,1,chhiú-tiān-á
批信,phue-sìn,1,phoe-sìn
排列,pâi-lia̍t,1,pâi-lia̍t
採購,tshái-kòo,1,chhái-kò͘
提案,thê-àn,1,thê-àn
支出,tsi-tshut,1,chi-chhut
收成,siu-sîng,1,siu-sêng
敗市,pāi-tshī,1,pāi-chhī
散文,suànn-bûn,1,sòaⁿ-bûn
族群,tso̍k-kûn,1,cho̍k-kûn
春分,tshun-hun,1,chhun-hun
暗號,àm-hō,1,àm-hō
曲盤,khik-puânn,1,khek-pôaⁿ
書寫,su-siá,1,su-siá
書面語,su-bīn-gí,1,su-bīn-gí
曾文溪,tsan-bûn-khe,1,chan-bûn-khe
會社,huē-siā,1,hōe-siā
會議,huē-gī,1,hōe-gī
朗讀,lóng-tho̍k,1,lóng-tho̍k
木星,bo̍k-tshenn,1,bo̍k-chheⁿ
本島,pún-tó,1,pún-tó
東海,tang-hái,1,tang-hái
柴油,tshâ-iû,1,chhâ-iû
森林,sim-lîm,1,sim-lîm
