tl,hanzi,frequency
khí-tn̂g-tōo-am,起腸肚庵,12
khí-khí-tó-tó,起起倒倒,12
khí-khí-lo̍h-lo̍h,起起落落,12
khí-kha-tāng-tshiú,起跤動手,12
khí-kha-bok-sin,起跤揍身,12
khí-ke-bó-phuê,起雞母皮,12
khí-kue-bó-phê,起雞母皮,12
khí-ke-môo-kâu,起雞毛猴,12
khí-kue-mn̂g-kâu,起雞毛猴,12
thàn-bô-kàu-īng,趁無夠用,12
thàn-tsia̍h-bâ-á,趁食媌仔,12
tshiau-kip-tshī-tiûnn,超級市場,12
tshiau-im-bi̍t-pô,超音密婆,12
tiô-kha-tǹg-tê,趒跤頓蹄,12
kuánn-iûnn-á-káu,趕羊仔狗,12
kuánn-kuánn-kín-kín,趕趕緊緊,12
sô-kha-sô-tshiú,趖跤趖手,12
gìm-ku-gìm-ku,趛痀趛痀,12
tshu-pang-á-tshia,趨枋仔車,12
tsiok-kú-bô-khuànn,足久無看,12
tsiok-m̄-kam-guān,足毋甘願,12
tsiok-hàm--ê,足譀的,12
tsiok-tsán--ê,足讚的,12
pua̍h-i-ē-lak,跋伊會落,12
pháu-tshia-li̍k-lōo,跑車碌路,12
liam-kha-bih-tshiú,跕跤覕手,12
liam-kha-neh-tshiú,跕跤跕手,12
kha-āu-tóo-jîn,跤後肚仁,12
kha-tshiú-hōo-liâm,跤手互連,12
kha-tshiú-tsa̍p-tsiok,跤手十足,12
kha-tsíng-thâu-á,跤指頭仔,12
kha-tsíng-thâu-kong,跤指頭公,12
kha-sau--ê,跤梢的,12
kha-pōo-tshiú-lōo,跤步手路,12
kha-pōo-ta̍h-tsha,跤步踏差,12
kha-ta-tshiú-ta,跤焦手焦,12
kha-kông-tshiú-luān,跤狂手亂,12
kha-khuê-tshiú-tsi̍h,跤瘸手折,12
kha-khê-tshiú-tsi̍h,跤瘸手折,12
kha-ba̍k-oo-àm,跤目烏暗,12
kha-ta̍h-si̍t-tē,跤踏實地,12
kha-ta̍h-tshia-á,跤踏車仔,12
kha-thâu-u-ē,跤頭趺下,12
kha-thâu-u-uánn,跤頭趺碗,12
kha-thâu-u-kut,跤頭趺骨,12
khuà-hái-tuā-kiô,跨海大橋,12
tsuāi-lâi-tsuāi-khì,跩來跩去,12
tsuāi-lâi-tsuāinn-khì,跩來跩去,12
kuī-kuī-kha̍p-kha̍p,跪跪磕磕,12
lōo-kau-á-bê,路溝仔糜,12
lōo-kôo-muê-á,路糊糜仔,12
lōo-pinn-siau-sik,路邊消息,12
thiàu-tshiûnn-tháng-á,跳牆桶仔,12
thiàu-bú--ê,跳舞--的,12
se̍h-înn-khoo-á,踅圓箍仔,12
se̍h-sai-bué-lê,踅獅尾螺,12
se̍h-tshài-tshī-á,踅菜市仔,12
ta̍h-kan-á-tsînn,踏矸仔錢,12
ta̍h-khui-kha-pōo,踏開跤步,12
tiàm-tshù-tsuè-sit,踮厝作穡,12
tiàm-tshù-tsò-sit,踮厝作穡,12
tiàm-suann-thâu-ke,踮山頭家,12
tiàm-kha-tsa-bóo,踮跤查某,12
tiû-tû-tùn-tenn,躊躇頓蹬,12
sin-sim-tsiòng-gāi,身心障礙,12
sin-khóo-pēnn-thiànn,身苦病疼,12
sin-tn̂g-miā-té,身長命短,12
sin-thé-kiān-khong,身體健康,12
sin-thé-ióng-kiānn,身體勇件,12
sin-thé-kok-iūnn,身體各樣,12
lò-iâ-é-iâ,躼爺矮爺,12
nuì-huat-lu̍t-phāng,軁法律縫,12
nǹg-huat-lu̍t-phāng,軁法律縫,12
tshia-puann-iô-iô,車搬搖搖,12
tshia-thang-kòng-thuî,車窗摃槌,12
tshia-lián-kî-á,車輪旗仔,12
tshia-lián-kóng-piánn,車輪管餅,12
kun-sū-tsu-liāu,軍事資料,12
nńg-thôo-tshim-ku̍t,軟塗深掘,12
khah-bān--leh,較慢咧,12
kah-piànn--leh,較拚咧,12
khah-huâinn-tshuà-khan,較橫蔡牽,12
khah-tán--leh,較等咧,12
khah-kín-tsi̍t-ē,較緊一下,12
khah-kín--leh,較緊咧,12
khing-biâu-tān-siá,輕描淡寫,12
khin-ku-bōng-tōng,輕舉妄動,12
lûn-pan-tshenn-jîn,輪班星人,12
lûn-pan-tshinn-jîn,輪班星人,12
lián-kóo-tshia-á,輪鼓車仔,12
su-kah-tah-tah,輸甲貼貼,12
tuínn--khì-ah,轉去矣,12
tuínn-khí-tuínn-tó,轉去轉倒,12
tńg-hiān-kim-lu̍t,轉現金率,12
tuínn-khí-tuínn-tó,轉起轉倒,12
tuínn-thâu-uat-kak,轉頭斡角,12
sin-khóo-pēnn-thiànn,辛苦病疼,12
ngiâ-sin-sàng-kū,迎新送舊,12
kīn-pîng--ê,近爿的,12
kīn-tuan--ê,近端的,12
hānn-kíng-tiān-siong,迒境電商,12
hānn-kài-bāng-siong,迒界網商,12
bê-hûn-tsuí-ke,迷魂水雞,12
bê-hûn-tōo-kui,迷魂肚胿,12
sàng-phe--ê,送批的,12
sàng-phue--ê,送批的,12
thàu-kng-ba̍k-kiànn,透光目鏡,12
thàu-tsá-góo-lak,透早五六,12
thàu-tsá-thàu-iàu,透早透要,12
thàu-lām--ê,透濫的,12
thàu-sin-tuā-kuānn,透身大汗,12
ta̍k-hāng-ta̍k-khuán,逐項逐款,12
tsit-ê-mi̍h-kiānn,這个物件,12
tsit-táu-pué-tio̍h,這斗掰著,12
tse-sī-siánn-mi̍h,這是啥物,12
tse-sī-gún-tau,這是阮兜,12
tsit-tsióng-kha-siàu,這種跤數,12
tsit-má-kuí-tiám,這馬幾點,12
thang-khì-tah-pòo,通氣貼布,12
thong-huè-liōng-siōng,通貨冗剩,12
thong-huè-phîng-tiòng,通貨膨脹,12
thong-huè-phòng-tiòng,通貨膨脹,12
thong-huè-phòng-tiùnn,通貨膨脹,12
thong-hònn-phòng-tiòng,通貨膨脹,12
liân-suà-pí-kè,連紲比價,12
liân-suànn-tiān-tōng,連線電動,12
liâm-mi-tō-lâi,連鞭就來,12
iû-san-uán-suí,遊山玩水,12
ūn-tōng-tsáu-tâi,運動走台,12
ūn-tōng-tsáu-tâi,運動走臺,12
kuè-kíng-tiān-siong,過境電商,12
kuè-sit-tì-sí,過失致死,12
kuè-nî-tshe-it,過年初一,12
kuè-nî-tshe-sam,過年初三,12
kuè-nî-tshe-jī,過年初二,12
kuè-nî-tshe-ngóo,過年初五,12
kuè-nî-tshe-sù,過年初四,12
kuè-āu-kò-gue̍h,過後個月,12
kuè-mî-kuè-kak,過鋩過角,12
kè-mî-kè-kak,過鋩過角,12
tō-thiann-thôo-sueh,道聽塗說,12
ta̍t-sîng-bo̍k-piau,達成目標,12
iâu-put-khó-kip,遙不可及,12
uán-tong-pah-huè,遠東百貨,12
hn̄g-pîng--ê,遠爿的,12
hn̄g-tuan-kàu-ha̍k,遠端教學,12
hn̄g-tuan--ê,遠端的,12
tsia-sī-tó-uī,遮是佗位,12
jia-jia-iám-iám,遮遮掩掩,12
jia-hong-tsa̍h-hōo,遮風閘雨,12
jia-hong-tsa̍h-í,遮風閘雨,12
tsun-siú-kui-kí,遵守規矩,12
lau-lau--ê,遶遶的,12
pinn-á-kînn-lâng,邊仔墘人,12
ná-ū-tsiòng-tsâi,那有將才,12
iû-kià-suán-phiò,郵寄選票,12
iû-tsìng-ue̍h-puah,郵政劃撥,12
iû-sàng-tâu-phiò,郵送投票,12
to-tshī-thuân-suat,都市傳說,12
hiong-tshin-hū-ló,鄉親父老,12
pí-lî-khiap-sái,鄙厘怯屎,12
tīng-put-lī-to,鄧不利多,12
phuè-ē-lo̍h-pn̄g,配會落飯,12
tsiú-āu-khui-tshia,酒後開車,12
tsiú-āu-sái-tshia,酒後駛車,12
tsiú-tsing-tiòng-to̍k,酒精中毒,12
sng-huà-a-iân,酸化亞鉛,12
sng-gû-ling-ko,酸牛奶膏,12
sik-hòng-lîng-liōng,釋放能量,12
sik-khia-bôo-nî,釋迦牟尼,12
li-li-khok-khok,里里擴擴,12
tāng-hîng-ki-tshia,重型機車,12
tiông-tō-hù-tia̍t,重蹈覆轍,12
iāng-kî-iok-á,量其約仔,12
liāng-kî-iok-á,量其約仔,12
liōng-kî-iok-á,量其約仔,12
liāng-tāi-liāng-siáu,量大量小,12
liōng-tāi-liōng-siáu,量大量小,12
liōng-tsú-li̍k-ha̍k,量子力學,12
kim-kong-tsìan-sū,金剛戰士,12
kim-tshù-khǹg-bâ,金厝囥媌,12
kim-ok-tsông-kiau,金屋藏嬌,12
kim-siu-lâu-thiah,金收樓拆,12
kim-ki-gio̍k-hio̍h,金枝玉葉,12
kim-pńg-tuê-miâ,金榜題名,12
kim-pńg-tê-miâ,金榜題名,12
kim-gio̍k-muá-tông,金玉滿堂,12
kim-khuân-sit-ji̍t,金環失日,12
kim-tsuánn-gîn-tâi,金盞銀台,12
kim-hue-tshài-nî,金花菜哖,12
kim-tsínn-po̍k-hô,金錢薄荷,12
kim-tsînn-po̍h-hô,金錢薄荷,12
kim-ke-ná-song,金雞那霜,12
tsiam-tshuì-ngeh-á,針喙鋏仔,12
tiò-hê-á-tiûnn,釣蝦仔場,12
iân-pit-tshat-á,鉛筆擦仔,12
iân-pit-a̍p-á,鉛筆盒仔,12
ka-tsián-á-tsháu,鉸剪仔草,12
ká-lê-á-hong,鉸螺仔風,12
tâng-tshiûnn-thih-piah,銅牆鐵壁,12
tâng-kin-thih-kut,銅筋鐵肋,12
tâng-kun-thih-kut,銅筋鐵肋,12
tâng-kin-thih-kut,銅筋鐵骨,12
tâng-kun-thih-kut,銅筋鐵骨,12
tâng-sin-thih-kut,銅身鐵骨,12
tâng-tsînn-tshuì-kuah,銅錢碎割,12
mê-mê-kak-kak,鋩鋩角角,12
tsînn-iûnn--khì,錢溶去,12
tsînn-bô-hó-thàn,錢無好趁,12
tsînn-tiâu--leh,錢牢咧,12
tsînn-po̍h--khì,錢薄去,12
tsînn-khai-bô-tin,錢開無津,12
ko-sio-ì-mī,鍋燒意麵,12
só-sî-khian-á,鎖匙圈仔,12
thih-ki-lōo-bê,鐵枝路迷,12
thih-kah-ô-á,鐵甲蚵仔,12
thih-suànn-kiô-pó,鐵線橋堡,12
thih-tsia̍h-ji̍p-pak,鐵食入腹,12
lô-kóo-tshinnh-tshànn,鑼鼓tshinnh-tshànn,12
tn̂g-sì-kak-hîng,長四角形,12
tn̂g-bué-suann-niû,長尾山娘,12
tn̂g-bué-tin-á,長尾津仔,12
tn̂g-nî-kiú-uán,長年久遠,12
tn̂g-nî-thàng-thinn,長年迵天,12
tiâng-kinn-pēnn-īnn,長庚病院,12
tiông-kenn-pēnn-īnn,長庚病院,12
tiông-king-pēnn-īnn,長庚病院,12
tn̂g-í-thâu-á,長椅頭仔,12
tióng-îng-tāi-ha̍k,長榮大學,12
tiông-îng-tāi-ha̍k,長榮大學,12
tńg-îng-tāi-ha̍k,長榮大學,12
tiông-îng-hâng-khong,長榮航空,12
tiông-sing-put-nóo,長生不老,12
tiúnn-ló-kàu-huē,長老教會,12
tn̂g-ām-ku-liông,長頷龜龍,12
khai-san-ông-biō,開山王廟,12
khai-san-sîn-siā,開山神社,12
khai-tiong-tāi-kiat,開張大吉,12
khai-hòng-tsu-liāu,開放資料,12
khai-tsiang-sìng-ông,開漳聖王,12
khai-khòng-put-hu,開礦不敷,12
khai-khòng-bô-tin,開礦無津,12
khai-kuan-tshiat-á,開關切仔,12
koh-lâu-tshuì-nuā,閣流喙瀾,12
kuan-sìng-tè-kun,關聖帝君,12
gún-ē-hiáu-liām,阮會曉唸,12
a-ḿ-sat-tshiú,阿姆殺手,12
a-pô-senn-kiánn,阿婆生囝,12
a-pô-sinn-kiánn,阿婆生囝,12
oo-mî-tô-hu̍t,阿彌陀佛,12
a-bú-kha-lò,阿母跤躼,12
a-sa-puh-luh,阿沙不魯,12
a-lí-put-tah,阿里不達,12
a-lí-a-tsa,阿里阿查,12
pi-lāi--khinn,陂內坑,12
kàng-lo̍h-pháu-tō,降落跑道,12
tû-tiong-sim-huà,除中心化,12
puê-phuānn-tsing-sìn,陪伴偵訊,12
puê-phuānn-tshut-tîng,陪伴出庭,12
puê-tông-tsing-sìn,陪同偵訊,12
puê-tông-tshut-tîng,陪同出庭,12
im-thim-im-thim,陰鴆陰鴆,12
keh-pak-sió-muē,隔腹小妹,12
keh-pak-sió-tī,隔腹小弟,12
keh-pak-a-hiann,隔腹阿兄,12
keh-pak-a-tsí,隔腹阿姊,12
suî-hîng-kho-ki,隨行科技,12
suî-sin-tiān-guân,隨身電源,12
ún-hîng-ba̍k-kiànn,隱形目鏡,12
ún-ku-á-thâng,隱痀仔蟲,12
hiông-sam-hui-tuânn,雄三飛彈,12
hiông-hiông-gán-tio̍h,雄雄眼著,12
tsi̍p-tiong-tshī-tiûnn,集中市場,12
siang-to-tsháu-kâu,雙刀草猴,12
siang-tsân-piau-tsún,雙層標準,12
siang-tshiú-bak-hueh,雙手沐血,12
siang-pîng-koo-thong,雙爿溝通,12
siang-senn-gá-suh,雙生瓦斯,12
siang-kak-ku-á,雙角龜仔,12
siang-kuan-lióng-ì,雙關兩意,12
siang-bīn-phiau-tsún,雙面標準,12
siang-bīn-gá-suh,雙面瓦斯,12
tsa̍p-o-kenn-muê,雜爊羹糜,12
tsa̍p-huè-á-tiàm,雜貨仔店,12
ke-nn̄g-ko-á,雞卵糕仔,12
kue-nn̄g-ko-á,雞卵糕仔,12
ke-bó-káu-á,雞母狗仔,12
ke-moo-kóng-á,雞毛管仔,12
ke-bah-tè-á,雞肉塊仔,12
kue-bah-tè-á,雞肉塊仔,12
lî-ha̍p-pi-huan,離合悲歡,12
lī-ha̍p-pi-huan,離合悲歡,12
li-li-lak-lak,離離落落,12
hōo-suànn-tōo-tīng,雨傘杜定,12
hōo-tih-beh-lâi,雨咧欲來,12
hûn-tuan-huat-phiò,雲端發票,12
hûn-tà-ba̍t-ba̍t,雲罩密密,12
hûn-iû-sù-hái,雲遊四海,12
hûn-tíng-ngē-tia̍p,雲頂硬碟,12
hûn-tíng-ūn-suàn,雲頂運算,12
hûn-tíng-ūn-sǹg,雲頂運算,12
lîng-sî-tsìng-hú,零時政府,12
luî-kong-sih-nah,雷公爍爁,12
luî-kong-tiám-sim,雷公點心,12
luî-kòng--sí,雷摃死,12
tiān-tōng-ī-tsiá,電動奕者,12
tiān-tsú-phue-tháng,電子批桶,12
tiān-tsú-huat-phiò,電子發票,12
tiān-tsú-tsìnn-ko,電子糋鍋,12
tiān-tsú-hue-tshia,電子花車,12
tiān-tsú-iû-kiānn,電子郵件,12
tiān-tsú-im-ga̍k,電子音樂,12
tiān-ki-kang-tîng,電機工程,12
tiān-hué-thiāu-á,電火柱仔,12
tiān-hé-thiāu-á,電火柱仔,12
tiān-hué-tsu-á,電火珠仔,12
tiān-náu-á-phue,電腦仔批,12
tian-náu-tuān-tsân,電腦斷層,12
tiān-náu-la̍p-tsînn,電腦納錢,12
tiān-náu-tiān-tōng,電腦電動,12
tiān-náu-ku-á,電腦龜仔,12
tiān-báng-á-pue,電蠓仔桮,12
tiān-báng-á-ki,電蠓仔機,12
tiān-báng-phah-á,電蠓拍仔,12
tiān-sī-tsūn-á,電視捘仔,12
tiān-im-phah-thih,電音拍鐵,12
tiān-hong-thiāu-á,電風柱仔,12
tiān-gū-puān-kheh,電馭叛客,12
tân-luî-sih-nah,霆雷爍爁,12
sap-sap-á-hōo,霎霎仔雨,12
sng-kuânn-seh-tàng,霜寒雪凍,12
tshenn-tshì-moo-thâng,青刺毛蟲,12
tshing-thian-pe̍h-ji̍t,青天白日,12
tshing-thian-pi̍k-ji̍t,青天白日,12
tshing-muî-tik-má,青梅竹馬,12
tshing-kang-á-tshài,青江仔菜,12
tshenn-mê-uàn-piah,青盲怨壁,12
tshenn-mê-khuànn-tio̍h,青盲看著,12
tshenn-hue-á-tshài,青花仔菜,12
tshenn-pòng-pe̍h-pòng,青謗白謗,12
tshenn-bīn-niau-gê,青面貓牙,12
tshinn-bīn-niau-gê,青面貓牙,12
tshenn-lân-un-á,青鱗鰮仔,12
tshinn-lân-un-á,青鱗鰮仔,12
hui-su-put-kho,非思不可,12
hui-tsiu-ti-un,非洲豬瘟,12
bīn-piah-su-kò,面壁思過,12
bīn-iu-bīn-jiâu,面憂面皺,12
bīn-iu-bīn-kat,面憂面結,12
bīn-lóng-lik-sik,面攏慄色,12
bīn-àu-bīn-tshàu,面漚面臭,12
bīn-phuê-kāu-kāu,面皮厚厚,12
bīn-sik-pe̍h-si,面色白屍,12
khōng-âng-moo-thôo,鞏紅毛塗,12
hân-kok-tsiùnn-tshài,韓國醬菜,12
hân-kok-kiâm-tshài,韓國鹹菜,12
tíng-tsi̍t-tsām-á,頂一站仔,12
tíng-puànn-tàu-á,頂半晝仔,12
tíng-tuā-tsīng-me̍h,頂大靜脈,12
tíng-phûe-tsoo-tsit,頂皮組織,12
tíng-kha-ta̍h-tsng,頂跤踏庄,12
tíng-tāng-ē-khin,頂重下輕,12
tíng-tíng-ē-ē,頂頂下下,12
tíng-tíng-kò-gue̍h,頂頂個月,12
han-bān-kóng-uē,頇顢講話,12
hân-bān-kóng-uē,頇顢講話,12
ī-hông-tsù-siā,預防注射,12
tùn-lāi-tshù-khik,頓內次克,12
tùn-kha-tùn-tshiú,頓跤頓手,12
phóo-kî-lio̍k-á,頗其略仔,12
niá-tsînn-ki-á,領錢機仔,12
thâu-it-tíng-lâng,頭一等人,12
thâu-ke-á-kiánn,頭家仔囝,12
thâu-khàm--ê,頭崁的,12
thâu-tshiú-sai-á,頭手師仔,12
thâu-iô-bué-iô,頭搖尾搖,12
thâu-kìnn-sai-á,頭桱師仔,12
thâu-khak-pha̍t-tái,頭殼pha̍t-tái,12
thâu-khak-tsi̍t-khang,頭殼一孔,12
thâu-khak-phái-khì,頭殼歹去,12
thâu-khak-tshìng-ian,頭殼衝煙,12
thâu-khak-té-sái,頭殼貯屎,12
thâu-moo-khoo-á,頭毛箍仔,12
thâu-moo-tshàng-tshàng,頭毛聳聳,12
thâu-sio-hīnn-jua̍h,頭燒耳熱,12
thâu-hîn-ba̍k-àm,頭眩目暗,12
thâu-kioh-sai-á,頭腳師仔,12
thâu-hō-bê-tsiòng,頭號迷眾,12
thâu-tshenn-ba̍k-tsíng,頭青目腫,12
thâu-tshinn-ba̍k-tsíng,頭青目腫,12
thâu-bīn-tíng-pah,頭面頂百,12
thâu-tsang-bué-á,頭鬃尾仔,12
thâu-mooh-teh-sio,頭𢯾咧燒,12
ām-kún-á-bah,頷頸仔肉,12
hia̍h-á-tōo-tsiam,額仔度針,12
hia̍h-thâu-tōo-tsiam,額頭度針,12
tian-tò-thâu-senn,顛倒頭生,12
tian-tò-thâu-sǹg,顛倒頭算,12
kòo-kann--ê,顧監的,12
hong-siann-pò-iánn,風聲報影,12
hong-khah-serè-káng,風較細港,12
hong-khah-suè-káng,風較細港,12
hong-khah-sè-káng,風較細港,12
huang-khah-suè-káng,風較細港,12
hong-tsênn-íng-pênn,風靜湧平,12
hong-tsīnn-íng-pînn,風靜湧平,12
phiu-kóo-kong-tshiū,飆古公樹,12
hui-thian-kuà-kak,飛天掛桷,12
hui-liâm-tsáu-piah,飛簷走壁,12
hue-lîng-ki-tiânn,飛行機埕,12
pe-phiat-á-kiû,飛𥐵仔球,12
pue-phiat-á-kiû,飛𥐵仔球,12
tsia̍h-tiong-tàu-tuìnn,食中晝頓,12
tsia̍h-bián-tsînn-pn̄g,食免錢飯,12
tsia̍h-to-á-bah,食刀仔肉,12
tsia̍h-puànn-tàu-á,食半晝仔,12
tsia̍h--tuā-tuìnn,食大頓,12
tsia̍h-ling-á-la̍t,食奶仔力,12
tsia̍h-ling-tōng-bu̍t,食奶動物,12
tsia̍h-sái--lah,食屎啦,12
tsia̍h-tsái-khí-puīnn,食早起飯,12
tsia̍h-bô-tsînn-pn̄g,食無錢飯,12
tsia̍h-bô-tsînn-puīnn,食無錢飯,12
tsia̍h-mi̍h-lok-á,食物橐仔,12
tsia̍h-káu-hiā-siù,食狗蟻獸,12
tsia̍h-tshài-pô-á,食菜婆仔,12
tsia̍h-tshài--ê,食菜的,12
tsia̍h--lo̍h-khì,食落去,12
tsia̍h-buē-lo̍h-pn̄g,食袂落飯,12
tsia̍h-bē-lo̍h-pn̄g,食袂落飯,12
tsia̍h-nuí-kiann-ngī,食軟驚硬,12
tsia̍h-thâu-lōo-lâng,食頭路人,12
tsia̍h-pn̄g--lah,食飯啦,12
tsia̍h-pá-siunn-îng,食飽傷閒,12
tsia̍h-pá--ah,食飽啊,12
tsia̍h-pá-uānn-iau,食飽換枵,12
tsia̍h-pá--buē,食飽未,12
tsia̍h-pá--bē,食飽未,12
tsia̍h-pá--ah,食飽矣,12
tshī-ling-tōng-bu̍t,飼奶動物,12
tshī--niáu-tshí,飼鳥鼠,12
liū-tshàu-suinn-kué,餾臭酸粿,12
hiunn-înn-kue-á,香櫞瓜仔,12
hiang-káng-bah-pau,香港肉包,12
hiong-káng-bah-pau,香港肉包,12
hiunn-kue-á-sim,香瓜仔心,12
hiunn-kue-á-tshiu,香瓜仔鬚,12
bé-á-ing-káu,馬仔英九,12
má-lâi-se-a,馬來西亞,12
má-lîng-tsî-tiâu,馬鈴薯條,12
má-lîng-tsî-se,馬鈴薯沙,12
má-lîng-tsû-se,馬鈴薯沙,12
má-lîng-tsî-te,馬鈴薯炱,12
má-lîng-tsû-te,馬鈴薯炱,12
má-lîng-tsî-phìnn,馬鈴薯片,12
má-lîng-tsî-phínn,馬鈴薯片,12
má-lîng-tsî-piánn,馬鈴薯餅,12
má-lîng-tsû-piánn,馬鈴薯餅,12
má-luh-tī-hu,馬魯知夫,12
sù-má-lân-tui,駟馬難追,12
khiâ-sîng-thé-uī,騎乘體位,12
khiâ-ông-iâ-bé,騎王爺馬,12
khiâ-tshia-sè-jī,騎車細膩,12
khiâ-bé-á-long,騎馬仔囊,12
phiàn-tshiánn-hāi-gō,騙請害餓,12
kiann-thinn-tāng-tē,驚天動地,12
kiann-sí-ōo-huâinn,驚死芋莖,12
kiann-kah-sit-tánn,驚甲失膽,12
kut-la̍t-tsò-kang,骨力做工,12
kut-la̍t-tsáu-tsông,骨力走傱,12
kut-la̍t-tsia̍h-la̍t,骨力食栗,12
kut-tsit-hâm-sau,骨質含梢,12
kut-thâu-hâm-sau,骨頭含梢,12
kut-thâu-phah-kóo,骨頭拍鼓,12
thé-tāng-pōng-á,體重磅仔,12
ko-sok-kong-lōo,高速公路,12
ko-kim-sòo-mûi,高金素梅,12
ko-tshiâng-tuā-hàn,高長大漢,12
ko-thi-mī-hún,高黐麵粉,12
tòo-tīn-ti̍k-kong,鬥陣特攻,12
lāu-jia̍t-kún-kún,鬧熱滾滾,12
lāu-lia̍t-kún-kún,鬧熱滾滾,12
nāu-jia̍t-kún-kún,鬧熱滾滾,12
lāu-jia̍t-tshe-tshe,鬧熱炊炊,12
lāu-jia̍t-tshue-tshue,鬧熱炊炊,12
kuí-á-tshân-enn,鬼仔田嬰,12
kuí-bia̍t-tsi-jīm,鬼滅之刃,12
hûn-hui-phik-sàn,魂飛魄散,12
lî-muī-bóng-lióng,魑魅魍魎,12
môo-huat-siàu-lú,魔法少女,12
môo-siū-tsing-pà,魔獸爭霸,12
môo-su̍t-kak-á,魔術角仔,12
hî-uân-bí-hún,魚丸米粉,12
hî-ping-hê-tsiòng,魚兵蝦將,12
hî-tshì-tâng-á,魚翅筒仔,12
hî-hê-tsuí-tsut,魚蝦水卒,12
hî-hî-bah-bah,魚魚肉肉,12
lóo-khì-tio̍h-la̍t,魯氣著力,12
jiû-hî-lo̍k-bah,鰇魚鹿肉,12
suat-hî-phang-si,鱈魚芳絲,12
lôo-muâ-á-sià,鱸鰻仔舍,12
lôo-muâ-kin-á,鱸鰻根仔,12
lôo-muâ-tsuí-bó,鱸鰻水母,12
tsiáu-á-sio-kā,鳥仔相咬,12
niáu-tshí-á-tshì,鳥鼠仔刺,12
niáu-tshí-phiak-á,鳥鼠擗仔,12
niáu-tshí-phia̍k-á,鳥鼠擗仔,12
niáu-tshú-phiak-á,鳥鼠擗仔,12
niáu-tshú-phia̍k-á,鳥鼠擗仔,12
niáu-tshí-thn̂g-á,鳥鼠糖仔,12
hōng-kim-àng-á,鳳金甕仔,12
hōng-thâu-bué-ke,鳳頭尾雞,12
bā-hio̍h-phi-sian,鴟鴞批身,12
ah-á-thiann-luî,鴨仔聽雷,12
ah-bó-phōng-á,鴨母滂仔,12
ah-tê-á-tsháu,鴨蹄仔草,12
phîng-thîng-bān-lí,鵬程萬里,12
kiâm-sng-khóo-tsiánn,鹹酸苦汫,12
kiâm-sng-khóo-siap,鹹酸苦澀,12
iâm-huà-tsuí-sòo,鹽化水素,12
iâm-sng-á-tsâng,鹽桑仔欉,12
kiâm-tsuí-káng-pó,鹽水港堡,12
lo̍k-á-tsháu-tsng,鹿仔草庄,12
lo̍k-iá-bùn-tshí,鹿野鼢鼠,12
lo̍k-iá-bùn-tshú,鹿野鼢鼠,12
mī-pau-tshiau-jîn,麵包超人,12
mī-hún-kué-á,麵粉粿仔,12
mī-hún-ké-á,麵粉粿仔,12
mī-hún-kér-á,麵粉粿仔,12
muâ-pô-tāu-hū,麻婆豆腐,12
muâ-sat-tsu-sài,麻薩諸塞,12
bâ-lí-tsik-kháu,麻里折口,12
n̂g-tshuì-ing-á,黃喙鶯仔,12
uînn-tshuì-ing-á,黃喙鶯仔,12
hông-kin-àng-á,黃巾甕仔,12
n̂g-muî-sî-tseh,黃梅時節,12
hông-gim-àng-a,黃金甕仔,12
hông-lê-n̂g-tsiáu,黃鸝黃鳥,12
liâm-kak-tāu-á,黏角豆仔,12
hik-pi̍k-bû-siông,黑白無常,12
thuh-khang-a̍p-á,黜空盒仔,12
tám-á-ka-lōo,點仔膠路,12
tiám-khòng-îng-bōo,點控螢幕,12
tiám-lu-îng-bōo,點攄螢幕,12
tiám-tiám-ku-á,點點龜仔,12
tiánn-té-káu-hiā,鼎底狗蟻,12
kóo-tsénn-tsuí-ke,鼓井水雞,12
bùn-té--ê,鼢底的,12
phīnn-lâu-ta̍p-tih,鼻流沓滴,12
khí-lāi-tī-liâu,齒內治療,12
khí-thuh-á-lu,齒托仔攄,12
tshí-pi̍k-tûn-hông,齒白脣紅,12
khí-puânn-kho-lâm,齒盤柯南,12
khí-kho-i-sing,齒科醫生,12
khí-suànn-thok-á,齒線戳仔,12
giàng-gê-tshí-tshàng,齴牙齒聳,12
liông-kut-tōng-bu̍t,龍骨動物,12
liông-kut-sîn-king,龍骨神經,12
ku-lo-pih-sô,龜叨鱉趖,12
ku-khang-hî-káng,龜空漁港,12
ku-kha-tshut-hiān,龜跤出現,12
ku-ku-moo-moo,龜龜毛毛,12
ku-ku-sui-sui,龜龜祟祟,12
ku-ku-pih-pih,龜龜鱉鱉,12
lān-pha-phè-á,𡳞脬帕仔,12
mooh-piah-ang-á,𢯾壁尪仔,12
tshuā-káu-sàn-pōo,𤆬狗散步,12
ám-poo-tsê-á,𧌄蜅蠐仔,12
tshoh-kàn-la̍k-kiāu,𧮙姦搦撟,12
thún-ta̍h-bîn-tsú,𧿬踏民主,12
tshit-thô-ìn-á,𨑨迌印仔,12
tshit-thô-mih-á,𨑨迌物仔,12
tshit-thô-mi̍h-tsiat,𨑨迌物節,12
thit-thô-siat-si,𨑨迌設施,12
tshit-thô-só-sî,𨑨迌鎖匙,12
kauh-jiō-tsū-á,𩛩尿苴仔,12
peh--khí-lâi,𬦰起來,12
peh-khí-kha-lōng,𬦰起跤弄,12
peh-khí-peh-lo̍h,𬦰起𬦰落,12
sa-khuh-lah-má-suh,Sa-khuh-lah-má-suh,10
sé-bún-i̍t-lé-bùn,Sé-bún-i̍t-lé-bùn,10
