tl,hanzi,drop_reason
pha̋-siàn-tòo,pha̋-siàn-tòo,hanlo_mismatch
phi-á-nooh,phi-á-nooh,hanlo_mismatch
phih-pheh-kiò,phih-pheh叫,hanlo_mismatch
phiàn-tsih,phiàn-tsih,hanlo_mismatch
phi̋n-phóng,phi̋n-phóng,hanlo_mismatch
phu-lóo-phé-lá,phu-lóo-phé-lá,hanlo_mismatch
phàng-kù,phàng-kù,hanlo_mismatch
pháng,pháng,hanlo_mismatch
phòng-phù,phòng-phù,hanlo_mismatch
pu-lù-sù,pu-lù-sù,hanlo_mismatch
sa-khá-lí-bah,sa-khá-lí-bah,hanlo_mismatch
sa-khú-lah,sa-khú-lah,hanlo_mismatch
sa-sí-mih,sa-sí-mih,hanlo_mismatch
sak-khuh,sak-khuh,hanlo_mismatch
sa̋-bì-sù,sa̋-bì-sù,hanlo_mismatch
sa̋m-phú-luh,sa̋m-phú-luh,hanlo_mismatch
se-bí-looh,se-bí-looh,hanlo_mismatch
si-á-geh,si-á-geh,hanlo_mismatch
sia-sín,sia-sín,hanlo_mismatch
siat-tooh,siat-tooh,hanlo_mismatch
siat-tsuh,siat-tsuh,hanlo_mismatch
sio̍k-pháng,sio̍k-pháng,hanlo_mismatch
sir-bé-lí-lái,sir-bé-lí-lái,hanlo_mismatch
sir-lit-pah,sir-lit-pah,hanlo_mismatch
sir-lí-pah,sir-lí-pah,hanlo_mismatch
sir-tián-lè-sù,sir-tián-lè-sù,hanlo_mismatch
si̍p-pán-ná,si̍p-pán-ná,hanlo_mismatch
su-khù-tà,su-khù-tà,hanlo_mismatch
su-lit-pah,su-lit-pah,hanlo_mismatch
su-lí-pah,su-lí-pah,hanlo_mismatch
su-tó-lip-puh,su-tó-lip-puh,hanlo_mismatch
sài-sù,sài-sù,hanlo_mismatch
sàn-bah,sàn-bah,hanlo_mismatch
sè-hù,sè-hù,hanlo_mismatch
sòo-sù,sòo-sù,hanlo_mismatch
sú-sih,sú-sih,hanlo_mismatch
tha-khú-sih,tha-khú-sih,hanlo_mismatch
tha-khú-áng,tha-khú-áng,hanlo_mismatch
tha-thá-mih,tha-thá-mih,hanlo_mismatch
thak-khooh,thak-khooh,hanlo_mismatch
that-bí,that-bí,hanlo_mismatch
the-ní-suh,the-ní-suh,hanlo_mismatch
thia̋n-pú-lah,thia̋n-pú-lah,hanlo_mismatch
thoo-lá-khuh,thoo-lá-khuh,hanlo_mismatch
thoo-má-tooh,thoo-má-tooh,hanlo_mismatch
thài-ià,thài-ià,hanlo_mismatch
thài-lù,thài-lù,hanlo_mismatch
thàn-gòo,thàn-gòo,hanlo_mismatch
thàng-sù,thàng-sù,hanlo_mismatch
tshia̋n-pá-lah,tshia̋n-pá-lah,hanlo_mismatch
tsiak-kuh,tsiak-kuh,hanlo_mismatch
tsiok-kih,tsiok-kih,hanlo_mismatch
tsioo-kóo-lè-tòo,tsioo-kóo-lè-tòo,hanlo_mismatch
tsit-puh,tsit-puh,hanlo_mismatch
tòo-sàng,tòo-sàng,hanlo_mismatch
u-lóng,u-lóng,hanlo_mismatch
oo-kám-má-tooh,ua-khá-móo-tooh,hanlo_mismatch
ua-khá-móo-tooh,ua-khá-móo-tooh,hanlo_mismatch
ua-lù-tsuh,ua-lù-tsuh,hanlo_mismatch
ua-sá-bih,ua-sá-bih,hanlo_mismatch
ua̋i-siat-tsuh,ua̋i-siat-tsuh,hanlo_mismatch
àn-nāi,àn-nāi,hanlo_mismatch
àu-tsirh,àu-tsuh,hanlo_mismatch
àu-tsuh,àu-tsuh,hanlo_mismatch
á-geh,á-geh,hanlo_mismatch
òo-bà,òo-bà,hanlo_mismatch
ùn-tsiàng,ùn-tsiàng,hanlo_mismatch
tòo-sàng,とうさん,hanlo_mismatch
ji̋n-jín,にんじん,hanlo_mismatch
jīn-jîn,にんじん,hanlo_mismatch
li̋n-jín,にんじん,hanlo_mismatch
li̋n-tsín,にんじん,hanlo_mismatch
lìn-gòo,りんご,hanlo_mismatch
sir-tián-lè-sìr,ステンレス,hanlo_mismatch
ne-kut-tái,ネクタイ,hanlo_mismatch
pha-tshìn-kò,パチンコ,hanlo_mismatch
bì-lù,ビール,hanlo_mismatch
lòo-sìr,ロース,hanlo_mismatch
sann-khenn-á,三坑,hanlo_mismatch
sann-tîng-poo,三重,hanlo_mismatch
i̋ng,下昏,hanlo_mismatch
ing-sî,下昏時,hanlo_mismatch
ing-àm,下昏暗,hanlo_mismatch
ing-àm-sî,下昏暗時,hanlo_mismatch
hông-tsio,予人招,hanlo_mismatch
hőng-tsio,予人招,hanlo_mismatch
hông-tsio--ê,予人招的,hanlo_mismatch
hoo,予伊,hanlo_mismatch
sin-kong-hn̂g,二二八公園,hanlo_mismatch
iân-suànn,亞鉛線,hanlo_mismatch
ân-suànn,亞鉛線,hanlo_mismatch
iân-phiánn,亞鉛鉼,hanlo_mismatch
ân-phiánn,亞鉛鉼,hanlo_mismatch
ta̋nn,今仔,hanlo_mismatch
tueh,佗位,hanlo_mismatch
tuē,佗位,hanlo_mismatch
laih,來去,hanlo_mismatch
la̋i,來去,hanlo_mismatch
jî,兪,hanlo_mismatch
jû,兪,hanlo_mismatch
lû,兪,hanlo_mismatch
tang-kue-suann,冬山,hanlo_mismatch
tsa̍p-hūn-liâu,十分,hanlo_mismatch
khù-hông-tsio,去予人招,hanlo_mismatch
tūa-lô-tsuí-khe,和平溪,hanlo_mismatch
siáng,啥人,hanlo_mismatch
siâng,啥人,hanlo_mismatch
siàng-n̂g,啥物人,hanlo_mismatch
sáng-n̂g,啥物人,hanlo_mismatch
hiàu,嘿啦,hanlo_mismatch
înn-suann-á,圓山,hanlo_mismatch
khenn-á-kháu,坑口,hanlo_mismatch
tuā-hn̂g-á,大園,hanlo_mismatch
tuā-kho-khàm-khe,大漢溪,hanlo_mismatch
kè tsa̋u-kiánn,嫁查某囝,hanlo_mismatch
kè tsa̋u-kánn,嫁查某囝,hanlo_mismatch
kè tsőo-kiánn,嫁查某囝,hanlo_mismatch
koo-tsa̋u-kiánn,孤查某囝,hanlo_mismatch
tsua̋n,就按呢,hanlo_mismatch
tsua̋n-ne,就按呢,hanlo_mismatch
suann-kha,山仔跤,hanlo_mismatch
suann-á-kha,山佳,hanlo_mismatch
suann-phīnn-á,山鼻,hanlo_mismatch
bā-sngh-sngh,峇sngh-sngh,hanlo_mismatch
tsha̋u,差不多,hanlo_mismatch
tsha̋u-to,差不多,hanlo_mismatch
tiām-tshinn-tshinn,恬tshinn-tshinn,hanlo_mismatch
tiām-tsih-tsih,恬tsih-tsih,hanlo_mismatch
phàng-kiàn,拍毋見,hanlo_mismatch
phàng-kìnn,拍毋見,hanlo_mismatch
pa̍t-á-nâ,拔林,hanlo_mismatch
tsái-sî-á,早起時仔,hanlo_mismatch
tsa̋ng,昨昏,hanlo_mismatch
a̍h-tsê,曷有一个,hanlo_mismatch
āu-tsê,曷有一个,hanlo_mismatch
nâ-á-pinn,林邊,hanlo_mismatch
tsa̋u-lâng,查某人,hanlo_mismatch
tsa̋u-kiánn,查某囝,hanlo_mismatch
tsa̋u-kánn,查某囝,hanlo_mismatch
tsőo-kiánn,查某囝,hanlo_mismatch
tsa̋-gín-á,查某囡仔,hanlo_mismatch
tsa̋u-gín-á,查某囡仔,hanlo_mismatch
tsa̋u-sun,查某孫,hanlo_mismatch
tsa̋u-king,查某間,hanlo_mismatch
tsa̋u-kán,查某𡢃,hanlo_mismatch
tsőo-kán,查某𡢃,hanlo_mismatch
tsőo-kán-á,查某𡢃仔,hanlo_mismatch
ka-la̍t-nâ,栗林,hanlo_mismatch
lâm-á-khenn,楠梓,hanlo_mismatch
khòng-liâu,槓仔寮,hanlo_mismatch
tshiū-nâ-á,樹林,hanlo_mismatch
tshiū-nâ-á-kháu,樹林口,hanlo_mismatch
kiô-á-thâu,橋頭,hanlo_mismatch
tsuí-tńg-kha,汐止,hanlo_mismatch
phû-tsiu-á,浮洲,hanlo_mismatch
hái-sing-kuán,海洋生物館,hanlo_mismatch
thâm-á-kînn,潭子,hanlo_mismatch
thá-khih,瀧,hanlo_mismatch
oo-khâm-khâm,烏khâm-khâm,hanlo_mismatch
oo-lu-lu,烏lu-lu,hanlo_mismatch
buaih,無愛,hanlo_mismatch
bua̋-kín,無要緊,hanlo_mismatch
niâ,爾爾,hanlo_mismatch
kâu-tōng-á,猴硐,hanlo_mismatch
tshân-tiong-ng,田中,hanlo_mismatch
pe̍h-phau-phau,白phau-phau,hanlo_mismatch
sia̍h-liû-pan,石榴,hanlo_mismatch
tsio̍h-pâi-á,石牌,hanlo_mismatch
teh--loih,硩落去,hanlo_mismatch
teh--loì,硩落去,hanlo_mismatch
suè,税,hanlo_mismatch
sè,税,hanlo_mismatch
tik-uî-á,竹圍,hanlo_mismatch
pūn-tshia-tshia,笨tshia-tshia,hanlo_mismatch
hī-khang-lō,耳空lō,hanlo_mismatch
hīnn-khang-lō,耳空lō,hanlo_mismatch
tsháu-tūn,草屯鎮,hanlo_mismatch
iûnn-bîng-suann,草山,hanlo_mismatch
lueh,落去,hanlo_mismatch
kóng-bàng-gà,講bàng-gà,hanlo_mismatch
khōng-á-liâu,貢寮,hanlo_mismatch
khin-bóng-bóng,輕bóng-bóng,hanlo_mismatch
tsín,這陣,hanlo_mismatch
tsún,這陣,hanlo_mismatch
tāng-hinnh-hinnh,重hinnh-hinnh,hanlo_mismatch
tāng-hi̍nnh-hi̍nnh,重hi̍nnh-hi̍nnh,hanlo_mismatch
tāng-huainnh-huainnh,重huainnh-huainnh,hanlo_mismatch
tāng-huàinn-huàinn,重huàinn-huàinn,hanlo_mismatch
tāng-innh-innh,重innh-innh,hanlo_mismatch
tāng-thuī-thuī,重thuī-thuī,hanlo_mismatch
tsháu-suann,陽明山,hanlo_mismatch
tshinn-suann-ông,青山國王廟,hanlo_mismatch
ē-tām-tsuí-khe,高屏溪,hanlo_mismatch
thòng-bì,鳶,hanlo_mismatch
