hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev
牛牢捕手,gû-tiâu póo-tshiú,12,gû-tiâu pó͘-chhiú,gu5tiau5poo2tshiu2,gu5tiau5poo2chhiu2,gutiaupootshiu,gutiaupoochhiu,gtpt,gtpc
牛牢教練,gû-tiâu kàu-liān,12,gû-tiâu kàu-liān,gu5tiau5kau3lian7,gu5tiau5kau3lian7,gutiaukaulian,gutiaukaulian,gtkl,gtkl
特效化妝,ti̍k-hāu huà-tsong,12,te̍k-hāu hòa-chong,tik8hau7hua3tsong1,tek8hau7hoa3chong1,tikhauhuatsong,tekhauhoachong,thht,thhc
犧牲bàn-tooh,hi-sing bàn-tooh,12,hi-seng bàn-to͘h,hi1sing1ban3tooh4,hi1seng1ban3tooh4,hisingbantooh,hisengbantooh,hsbt,hsbt
犧牲飛球,hi-sing hui-kiû,12,hi-seng hui-kiû,hi1sing1hui1kiu5,hi1seng1hui1kiu5,hisinghuikiu,hisenghuikiu,hshk,hshk
玉城丹尼,gio̍k-siânn tan-lî,12,gio̍k-siâⁿ tan-lî,giok8siann5tan1li5,giok8siann5tan1li5,gioksianntanli,gioksianntanli,gstl,gstl
玉城丹尼,gio̍k-siânn tan-nî,12,gio̍k-siâⁿ tan-nî,giok8siann5tan1ni5,giok8siann5tan1ni5,gioksianntanni,gioksianntanni,gstn,gstn
王梨蝦球,ông-lâi hê-kiû,12,ông-lâi hê-kiû,ong5lai5he5kiu5,ong5lai5he5kiu5,onglaihekiu,onglaihekiu,olhk,olhk
王牌投手,ông-pâi tâu-tshiú,12,ông-pâi tâu-chhiú,ong5pai5tau5tshiu2,ong5pai5tau5chhiu2,ongpaitautshiu,ongpaitauchhiu,optt,optc
現代五項,hiān-tāi gōo-hāng,12,hiān-tāi gō͘-hāng,hian7tai7goo7hang7,hian7tai7goo7hang7,hiantaigoohang,hiantaigoohang,htgh,htgh
球類比賽,kiû-luī pí-sài,12,kiû-lūi pí-sài,kiu5lui7pi2sai3,kiu5lui7pi2sai3,kiuluipisai,kiuluipisai,klps,klps
生肌減油,senn-ki kiám-iû,12,seⁿ-ki kiám-iû,senn1ki1kiam2iu5,senn1ki1kiam2iu5,sennkikiamiu,sennkikiamiu,skki,skki
生肌減油,sinn-ki kiám-iû,12,siⁿ-ki kiám-iû,sinn1ki1kiam2iu5,sinn1ki1kiam2iu5,sinnkikiamiu,sinnkikiamiu,skki,skki
生酮飲食,sing-tông ím-si̍t,12,seng-tông ím-si̍t,sing1tong5im2sit8,seng1tong5im2sit8,singtongimsit,sengtongimsit,stis,stis
產生得分,sán-sing tit-hun,12,sán-seng tit-hun,san2sing1tit4hun1,san2seng1tit4hun1,sansingtithun,sansengtithun,ssth,ssth
用sai的,iōng sai--ê,12,iōng sai--ê,iong7sai1e5,iong7sai1e5,iongsaie,iongsaie,ise,ise
用捒的,iōng sak--ê,12,iōng sak--ê,iong7sak4e5,iong7sak4e5,iongsake,iongsake,ise,ise
用搝的,iōng giú--ê,12,iōng giú--ê,iong7giu2e5,iong7giu2e5,ionggiue,ionggiue,ige,ige
番麥羹湯,huan-be̍h kenn-thng,12,hoan-be̍h keⁿ-thng,huan1beh8kenn1thng1,hoan1beh8kenn1thng1,huanbehkennthng,hoanbehkennthng,hbkt,hbkt
番麥羹湯,huan-be̍h kinn-thng,12,hoan-be̍h kiⁿ-thng,huan1beh8kinn1thng1,hoan1beh8kinn1thng1,huanbehkinnthng,hoanbehkinnthng,hbkt,hbkt
畫面縮放,uē-bīn sok-hòng,12,ōe-bīn sok-hòng,ue7bin7sok4hong3,oe7bin7sok4hong3,uebinsokhong,oebinsokhong,ubsh,obsh
畫面縮放,uī-bīn sok-hòng,12,ūi-bīn sok-hòng,ui7bin7sok4hong3,ui7bin7sok4hong3,uibinsokhong,uibinsokhong,ubsh,ubsh
疫情翻箍,i̍k-tsîng huan-khoo,12,e̍k-chêng hoan-kho͘,ik8tsing5huan1khoo1,ek8cheng5hoan1khoo1,iktsinghuankhoo,ekchenghoankhoo,ithk,echk
疫情較坐,i̍k-tsîng khah-tsē,12,e̍k-chêng khah-chē,ik8tsing5khah4tse7,ek8cheng5khah4che7,iktsingkhahtse,ekchengkhahche,itkt,eckc
疫情轉和,i̍k-tsîng tńg-hô,12,e̍k-chêng tńg-hô,ik8tsing5tng2ho5,ek8cheng5tng2ho5,iktsingtngho,ekchengtngho,itth,ecth
白紙運動,pe̍h-tsuá ūn-tōng,12,pe̍h-chóa ūn-tōng,peh8tsua2un7tong7,peh8choa2un7tong7,pehtsuauntong,pehchoauntong,ptut,pcut
白紙運動,pe̍h-tsuá-ūn-tōng,12,pe̍h-chóa-ūn-tōng,peh8tsua2un7tong7,peh8choa2un7tong7,pehtsuauntong,pehchoauntong,ptut,pcut
白紙革命,pe̍h-tsuá kik-bīng,12,pe̍h-chóa kek-bēng,peh8tsua2kik4bing7,peh8choa2kek4beng7,pehtsuakikbing,pehchoakekbeng,ptkb,pckb
百頁豆腐,pah-ia̍h tāu-hū,12,pah-ia̍h tāu-hū,pah4iah8tau7hu7,pah4iah8tau7hu7,pahiahtauhu,pahiahtauhu,pith,pith
盛裝舞步,sīng-tsong-bú-pōo,12,sēng-chong-bú-pō͘,sing7tsong1bu2poo7,seng7chong1bu2poo7,singtsongbupoo,sengchongbupoo,stbp,scbp
盜壘失敗,tō-luí sit-pāi,12,tō-lúi sit-pāi,to7lui2sit4pai7,to7lui2sit4pai7,toluisitpai,toluisitpai,tlsp,tlsp
目墘線液,ba̍k-kînn-suànn-i̍k,12,ba̍k-kîⁿ-sòaⁿ-e̍k,bak8kinn5suann3ik8,bak8kinn5soann3ek8,bakkinnsuannik,bakkinnsoannek,bksi,bkse
目墘線筅,ba̍k-kînn-suànn-tshíng,12,ba̍k-kîⁿ-sòaⁿ-chhéng,bak8kinn5suann3tshing2,bak8kinn5soann3chheng2,bakkinnsuanntshing,bakkinnsoannchheng,bkst,bksc
目墘線筆,ba̍k-kînn-suànn-pit,12,ba̍k-kîⁿ-sòaⁿ-pit,bak8kinn5suann3pit4,bak8kinn5soann3pit4,bakkinnsuannpit,bakkinnsoannpit,bksp,bksp
目墘膠筆,ba̍k-kînn-ka-pit,12,ba̍k-kîⁿ-ka-pit,bak8kinn5ka1pit4,bak8kinn5ka1pit4,bakkinnkapit,bakkinnkapit,bkkp,bkkp
目睫毛筅,ba̍k-tsiah-mn̂g-tshíng,12,ba̍k-chiah-mn̂g-chhéng,bak8tsiah4mng5tshing2,bak8chiah4mng5chheng2,baktsiahmngtshing,bakchiahmngchheng,btmt,bcmc
目睫毛膏,ba̍k-tsiah-mn̂g-ko,12,ba̍k-chiah-mn̂g-ko,bak8tsiah4mng5ko1,bak8chiah4mng5ko1,baktsiahmngko,bakchiahmngko,btmk,bcmk
目睫毛膏,ba̍k-tsiap-mn̂g-ko,12,ba̍k-chiap-mn̂g-ko,bak8tsiap4mng5ko1,bak8chiap4mng5ko1,baktsiapmngko,bakchiapmngko,btmk,bcmk
目睫毛膠,ba̍k-tsiah-mn̂g-ka,12,ba̍k-chiah-mn̂g-ka,bak8tsiah4mng5ka1,bak8chiah4mng5ka1,baktsiahmngka,bakchiahmngka,btmk,bcmk
目睫毛膠,ba̍k-tsiap-mn̂g-ka,12,ba̍k-chiap-mn̂g-ka,bak8tsiap4mng5ka1,bak8chiap4mng5ka1,baktsiapmngka,bakchiapmngka,btmk,bcmk
目睭蚶蚶,ba̍k-tsiu ham-ham,12,ba̍k-chiu ham-ham,bak8tsiu1ham1ham1,bak8chiu1ham1ham1,baktsiuhamham,bakchiuhamham,bthh,bchh
目箍暗暗,ba̍k-khoo àm-àm,12,ba̍k-kho͘ àm-àm,bak8khoo1am3am3,bak8khoo1am3am3,bakkhooamam,bakkhooamam,bkaa,bkaa
相踏事件,sio-ta̍h sū-kiānn,12,sio-ta̍h sū-kiāⁿ,sio1tah8su7kiann7,sio1tah8su7kiann7,siotahsukiann,siotahsukiann,stsk,stsk
真珠奶茶,tsin-tsu-ling-tê,12,chin-chu-leng-tê,tsin1tsu1ling1te5,chin1chu1leng1te5,tsintsulingte,chinchulengte,ttlt,cclt
真珠奶茶,tsin-tsu-ni-tê,12,chin-chu-ni-tê,tsin1tsu1ni1te5,chin1chu1ni1te5,tsintsunite,chinchunite,ttnt,ccnt
短銃射擊,té-tshìng siā-kik,12,té-chhèng siā-kek,te2tshing3sia7kik4,te2chheng3sia7kek4,tetshingsiakik,techhengsiakek,ttsk,tcsk
石川佳彥,tsio̍h-tshuan ka-gān,12,chio̍h-chhoan ka-gān,tsioh8tshuan1ka1gan7,chioh8chhoan1ka1gan7,tsiohtshuankagan,chiohchhoankagan,ttkg,cckg
碗池趨枋,uánn-tî tshu-pang,12,óaⁿ-tî chhu-pang,uann2ti5tshu1pang1,oann2ti5chhu1pang1,uanntitshupang,oanntichhupang,uttp,otcp
磅雞卵糕,pōng-ke-nn̄g-ko,12,pōng-ke-nn̄g-ko,pong7ke1nng7ko1,pong7ke1nng7ko1,pongkenngko,pongkenngko,pknk,pknk
磅雞卵糕,pōng-kue-nn̄g-ko,12,pōng-koe-nn̄g-ko,pong7kue1nng7ko1,pong7koe1nng7ko1,pongkuenngko,pongkoenngko,pknk,pknk
社群平台,siā-kûn pênn-tâi,12,siā-kûn pêⁿ-tâi,sia7kun5penn5tai5,sia7kun5penn5tai5,siakunpenntai,siakunpenntai,skpt,skpt
社群平台,siā-kûn pînn-tâi,12,siā-kûn pîⁿ-tâi,sia7kun5pinn5tai5,sia7kun5pinn5tai5,siakunpinntai,siakunpinntai,skpt,skpt
社群網站,siā-kûn bāng-tsām,12,siā-kûn bāng-chām,sia7kun5bang7tsam7,sia7kun5bang7cham7,siakunbangtsam,siakunbangcham,skbt,skbc
積體電路,tsik-thé tiān-lōo,12,chek-thé tiān-lō͘,tsik4the2tian7loo7,chek4the2tian7loo7,tsikthetianloo,chekthetianloo,tttl,cttl
空中對唱,khong-tiong tuì-tshiàng,12,khong-tiong tùi-chhiàng,khong1tiong1tui3tshiang3,khong1tiong1tui3chhiang3,khongtiongtuitshiang,khongtiongtuichhiang,kttt,kttc
空架雪車,khang-kè seh-tshia,12,khang-kè seh-chhia,khang1ke3seh4tshia1,khang1ke3seh4chhia1,khangkesehtshia,khangkesehchhia,kkst,kksc
空氣短銃,khong-khì té-tshìng,12,khong-khì té-chhèng,khong1khi3te2tshing3,khong1khi3te2chheng3,khongkhitetshing,khongkhitechheng,kktt,kktc
空浮幼粒,khong-phû iù-lia̍p,12,khong-phû iù-lia̍p,khong1phu5iu3liap8,khong1phu5iu3liap8,khongphuiuliap,khongphuiuliap,kpil,kpil
競技體操,kīng-ki thé-tshau,12,kēng-ki thé-chhau,king7ki1the2tshau1,keng7ki1the2chhau1,kingkithetshau,kengkithechhau,kktt,kktc
競速溜冰,kīng-sok liu-ping,12,kēng-sok liu-peng,king7sok4liu1ping1,keng7sok4liu1peng1,kingsokliuping,kengsokliupeng,kslp,kslp
競速趨冰,kīng-sok tshu-ping,12,kēng-sok chhu-peng,king7sok4tshu1ping1,keng7sok4chhu1peng1,kingsoktshuping,kengsokchhupeng,kstp,kscp
競速趨輪,kīng-sok tshu-lián,12,kēng-sok chhu-lián,king7sok4tshu1lian2,keng7sok4chhu1lian2,kingsoktshulian,kengsokchhulian,kstl,kscl
筋肉收束,kin-bah siu-sok,12,kin-bah siu-sok,kin1bah4siu1sok4,kin1bah4siu1sok4,kinbahsiusok,kinbahsiusok,kbss,kbss
籠床仔包,lâng-sn̂g-á-pau,12,lâng-sn̂g-á-pau,lang5sng5a2pau1,lang5sng5a2pau1,langsngapau,langsngapau,lsap,lsap
米和肉佮,bí-hām-bah-kah,12,bí-hām-bah-kah,bi2ham7bah4kah4,bi2ham7bah4kah4,bihambahkah,bihambahkah,bhbk,bhbk
粉漿卵餅,hún-tsiunn-nn̄g-piánn,12,hún-chiuⁿ-nn̄g-piáⁿ,hun2tsiunn1nng7piann2,hun2chiunn1nng7piann2,huntsiunnnngpiann,hunchiunnnngpiann,htnp,hcnp
精華剪輯,tsing-huâ tsián-tsi̍p,12,cheng-hôa chián-chi̍p,tsing1hua5tsian2tsip8,cheng1hoa5chian2chip8,tsinghuatsiantsip,chenghoachianchip,thtt,chcc
粿仔卵餅,kué-á-nn̄g-piánn,12,kóe-á-nn̄g-piáⁿ,kue2a2nng7piann2,koe2a2nng7piann2,kueanngpiann,koeanngpiann,kanp,kanp
粿仔卵餅,ké-á-nn̄g-piánn,12,ké-á-nn̄g-piáⁿ,ke2a2nng7piann2,ke2a2nng7piann2,keanngpiann,keanngpiann,kanp,kanp
紅玉紅茶,âng-gi̍k âng-tê,12,âng-ge̍k âng-tê,ang5gik8ang5te5,ang5gek8ang5te5,anggikangte,anggekangte,agat,agat
純長打率,sûn-tn̂g-tánn-lu̍t,12,sûn-tn̂g-táⁿ-lu̍t,sun5tng5tann2lut8,sun5tng5tann2lut8,suntngtannlut,suntngtannlut,sttl,sttl
細粒圓麭,sè lia̍p înn-pháng,12,sè lia̍p îⁿ-pháng,se3liap8inn5phang2,se3liap8inn5phang2,seliapinnphang,seliapinnphang,slip,slip
細間房間,sè-king pâng-king,12,sè-keng pâng-keng,se3king1pang5king1,se3keng1pang5keng1,sekingpangking,sekengpangkeng,skpk,skpk
組態設定,tsoo-thài siat-tīng,12,cho͘-thài siat-tēng,tsoo1thai3siat4ting7,choo1thai3siat4teng7,tsoothaisiatting,choothaisiatteng,ttst,ctst
絕地求生,tsua̍t-tuē kiû-sing,12,choa̍t-tōe kiû-seng,tsuat8tue7kiu5sing1,choat8toe7kiu5seng1,tsuattuekiusing,choattoekiuseng,ttks,ctks
絕地求生,tsua̍t-tē kiû-sing,12,choa̍t-tē kiû-seng,tsuat8te7kiu5sing1,choat8te7kiu5seng1,tsuattekiusing,choattekiuseng,ttks,ctks
緩衝時間,uān-tshiong sî-kan,12,oān-chhiong sî-kan,uan7tshiong1si5kan1,oan7chhiong1si5kan1,uantshiongsikan,oanchhiongsikan,utsk,ocsk
繼承失分,kè-sîng sit-hun,12,kè-sêng sit-hun,ke3sing5sit4hun1,ke3seng5sit4hun1,kesingsithun,kesengsithun,kssh,kssh
繼承走者,kè-sîng tsáu-tsiá,12,kè-sêng cháu-chiá,ke3sing5tsau2tsia2,ke3seng5chau2chia2,kesingtsautsia,kesengchauchia,kstt,kscc
美國割包,bí-kok-kuah-pau,12,bí-kok-koah-pau,bi2kok4kuah4pau1,bi2kok4koah4pau1,bikokkuahpau,bikokkoahpau,bkkp,bkkp
美國煙腸,bí-kok ian-tshiâng,12,bí-kok ian-chhiâng,bi2kok4ian1tshiang5,bi2kok4ian1chhiang5,bikokiantshiang,bikokianchhiang,bkit,bkic
耐震係數,nāi-tsìn hē-sòo,12,nāi-chìn hē-sò͘,nai7tsin3he7soo3,nai7chin3he7soo3,naitsinhesoo,naichinhesoo,nths,nchs
聖嬰現象,sìng-ing hiān-siōng,12,sèng-eng hiān-siōng,sing3ing1hian7siong7,seng3eng1hian7siong7,singinghiansiong,sengenghiansiong,sihs,sehs
肇事逃逸,tiāu-sū tô-i̍k,12,tiāu-sū tô-e̍k,tiau7su7to5ik8,tiau7su7to5ek8,tiausutoik,tiausutoek,tsti,tste
育成教練,io̍k-sîng kàu-liān,12,io̍k-sêng kàu-liān,iok8sing5kau3lian7,iok8seng5kau3lian7,ioksingkaulian,ioksengkaulian,iskl,iskl
腿二頭肌,thuí-jī-thâu-ki,12,thúi-jī-thâu-ki,thui2ji7thau5ki1,thui2ji7thau5ki1,thuijithauki,thuijithauki,tjtk,tjtk
腿二頭肌,thuí-lī-thâu-ki,12,thúi-lī-thâu-ki,thui2li7thau5ki1,thui2li7thau5ki1,thuilithauki,thuilithauki,tltk,tltk
自培的,tsū-puê--ê,12,chū-pôe--ê,tsu7pue5e5,chu7poe5e5,tsupuee,chupoee,tpe,cpe
自培選手,tsū-puê suán-tshiú,12,chū-pôe soán-chhiú,tsu7pue5suan2tshiu2,chu7poe5soan2chhiu2,tsupuesuantshiu,chupoesoanchhiu,tpst,cpsc
自由組手,tsū-iû tsoo-tshiú,12,chū-iû cho͘-chhiú,tsu7iu5tsoo1tshiu2,chu7iu5choo1chhiu2,tsuiutsootshiu,chuiuchoochhiu,titt,cicc
自由體操,tsū-iû thé-tshau,12,chū-iû thé-chhau,tsu7iu5the2tshau1,chu7iu5the2chhau1,tsuiuthetshau,chuiuthechhau,titt,citc
自責分率,tsū-tsik-hun-lu̍t,12,chū-chek-hun-lu̍t,tsu7tsik4hun1lut8,chu7chek4hun1lut8,tsutsikhunlut,chuchekhunlut,tthl,cchl
自重訓練,tsū-tāng hùn-liān,12,chū-tāng hùn-liān,tsu7tang7hun3lian7,chu7tang7hun3lian7,tsutanghunlian,chutanghunlian,tthl,cthl
花式溜冰,hua-sik liu-ping,12,hoa-sek liu-peng,hua1sik4liu1ping1,hoa1sek4liu1peng1,huasikliuping,hoasekliupeng,hslp,hslp
花式趨冰,hua-sik tshu-ping,12,hoa-sek chhu-peng,hua1sik4tshu1ping1,hoa1sek4chhu1peng1,huasiktshuping,hoasekchhupeng,hstp,hscp
花袂牢枝,hue-buē-tiâu-ki,12,hoe-bōe-tiâu-ki,hue1bue7tiau5ki1,hoe1boe7tiau5ki1,huebuetiauki,hoeboetiauki,hbtk,hbtk
花袂牢枝,hue-bē-tiâu-ki,12,hoe-bē-tiâu-ki,hue1be7tiau5ki1,hoe1be7tiau5ki1,huebetiauki,hoebetiauki,hbtk,hbtk
英雄聯盟,ing-hiông liân-bîng,12,eng-hiông liân-bêng,ing1hiong5lian5bing5,eng1hiong5lian5beng5,inghionglianbing,enghionglianbeng,ihlb,ehlb
草埔 há-khih,tsháu-poo há-khih,12,chháu-po͘ há-khih,tshau2poo1ha2khih4,chhau2poo1ha2khih4,tshaupoohakhih,chhaupoohakhih,tphk,cphk
菜頭簽餅,tshài-thâu-tshiam-piánn,12,chhài-thâu-chhiam-piáⁿ,tshai3thau5tshiam1piann2,chhai3thau5chhiam1piann2,tshaithautshiampiann,chhaithauchhiampiann,tttp,ctcp
萬能的,bān-lîng--ê,12,bān-lêng--ê,ban7ling5e5,ban7leng5e5,banlinge,banlenge,ble,ble
萬能選手,bān-lîng suán-tshiú,12,bān-lêng soán-chhiú,ban7ling5suan2tshiu2,ban7leng5soan2chhiu2,banlingsuantshiu,banlengsoanchhiu,blst,blsc
蓄能設施,thiok-lîng siat-si,12,thiok-lêng siat-si,thiok4ling5siat4si1,thiok4leng5siat4si1,thioklingsiatsi,thioklengsiatsi,tlss,tlss
蓄電設施,thiok-tiān siat-si,12,thiok-tiān siat-si,thiok4tian7siat4si1,thiok4tian7siat4si1,thioktiansiatsi,thioktiansiatsi,ttss,ttss
藍光光碟,nâ-kng kng-tia̍p,12,nâ-kng kng-tia̍p,na5kng1kng1tiap8,na5kng1kng1tiap8,nakngkngtiap,nakngkngtiap,nkkt,nkkt
藍光光碟,nâ-kng kong-tia̍p,12,nâ-kng kong-tia̍p,na5kng1kong1tiap8,na5kng1kong1tiap8,nakngkongtiap,nakngkongtiap,nkkt,nkkt
藍牙耳機,nâ-gê hī-ki,12,nâ-gê hī-ki,na5ge5hi7ki1,na5ge5hi7ki1,nagehiki,nagehiki,nghk,nghk
藍牙耳機,nâ-gê hīnn-ki,12,nâ-gê hīⁿ-ki,na5ge5hinn7ki1,na5ge5hinn7ki1,nagehinnki,nagehinnki,nghk,nghk
蘆薈凝膠,lôo-huē gîng-ka,12,lô͘-hōe gêng-ka,loo5hue7ging5ka1,loo5hoe7geng5ka1,loohuegingka,loohoegengka,lhgk,lhgk
蘆薈凝膠,lôo-hē gîng-ka,12,lô͘-hē gêng-ka,loo5he7ging5ka1,loo5he7geng5ka1,loohegingka,loohegengka,lhgk,lhgk
虛擬貨幣,hi-gí huè-pè,12,hi-gí hòe-pè,hi1gi2hue3pe3,hi1gi2hoe3pe3,higihuepe,higihoepe,hghp,hghp
虛擬貨幣,hi-gí hè-pè,12,hi-gí hè-pè,hi1gi2he3pe3,hi1gi2he3pe3,higihepe,higihepe,hghp,hghp
螢幕鎖定,îng-bōo só-tīng,12,êng-bō͘ só-tēng,ing5boo7so2ting7,eng5boo7so2teng7,ingboosoting,engboosoteng,ibst,ebst
行動數據,hîng-tōng sòo-kì,12,hêng-tōng sò͘-kì,hing5tong7soo3ki3,heng5tong7soo3ki3,hingtongsooki,hengtongsooki,htsk,htsk
行動數據,hîng-tōng sòo-kù,12,hêng-tōng sò͘-kù,hing5tong7soo3ku3,heng5tong7soo3ku3,hingtongsooku,hengtongsooku,htsk,htsk
行動條碼,hîng-tōng tiâu-bé,12,hêng-tōng tiâu-bé,hing5tong7tiau5be2,heng5tong7tiau5be2,hingtongtiaube,hengtongtiaube,httb,httb
街式趨枋,ke-sik tshu-pang,12,ke-sek chhu-pang,ke1sik4tshu1pang1,ke1sek4chhu1pang1,kesiktshupang,kesekchhupang,kstp,kscp
表情符號,piáu-tsîng hû-hō,12,piáu-chêng hû-hō,piau2tsing5hu5ho7,piau2cheng5hu5ho7,piautsinghuho,piauchenghuho,pthh,pchh
被全壘打,pī tsuân-luí-tánn,12,pī choân-lúi-táⁿ,pi7tsuan5lui2tann2,pi7choan5lui2tann2,pitsuanluitann,pichoanluitann,ptlt,pclt
被打擊率,pī tánn-kik-lu̍t,12,pī táⁿ-kek-lu̍t,pi7tann2kik4lut8,pi7tann2kek4lut8,pitannkiklut,pitannkeklut,ptkl,ptkl
製造得分,tsè-tsō tit-hun,12,chè-chō tit-hun,tse3tso7tit4hun1,che3cho7tit4hun1,tsetsotithun,chechotithun,ttth,ccth
西洋燜飯,se-iûnn būn-pn̄g,12,se-iûⁿ būn-pn̄g,se1iunn5bun7png7,se1iunn5bun7png7,seiunnbunpng,seiunnbunpng,sibp,sibp
覆地牚身,phak-tuē-thìnn-sin,12,phak-tōe-thìⁿ-sin,phak4tue7thinn3sin1,phak4toe7thinn3sin1,phaktuethinnsin,phaktoethinnsin,ptts,ptts
覆地牚身,phak-tē-thènn-sin,12,phak-tē-thèⁿ-sin,phak4te7thenn3sin1,phak4te7thenn3sin1,phaktethennsin,phaktethennsin,ptts,ptts
觸控螢幕,tshiok-khòng îng-bōo,12,chhiok-khòng êng-bō͘,tshiok4khong3ing5boo7,chhiok4khong3eng5boo7,tshiokkhongingboo,chhiokkhongengboo,tkib,ckeb
諾羅病毒,lo̍k-lô pēnn-to̍k,12,lo̍k-lô pēⁿ-to̍k,lok8lo5penn7tok8,lok8lo5penn7tok8,loklopenntok,loklopenntok,llpt,llpt
諾羅病毒,lo̍k-lô pīnn-to̍k,12,lo̍k-lô pīⁿ-to̍k,lok8lo5pinn7tok8,lok8lo5pinn7tok8,loklopinntok,loklopinntok,llpt,llpt
豪雨特報,hô-ú ti̍k-pò,12,hô-ú te̍k-pò,ho5u2tik8po3,ho5u2tek8po3,houtikpo,houtekpo,hutp,hutp
貼起去,tah--khí-khì,12,tah--khí-khì,tah4khi2khi3,tah4khi2khi3,tahkhikhi,tahkhikhi,tkk,tkk
資料鋏仔,tsu-liāu giap-á,12,chu-liāu giap-á,tsu1liau7giap4a2,chu1liau7giap4a2,tsuliaugiapa,chuliaugiapa,tlga,clga
走壘教練,tsáu-luí kàu-liān,12,cháu-lúi kàu-liān,tsau2lui2kau3lian7,chau2lui2kau3lian7,tsauluikaulian,chauluikaulian,tlkl,clkl
走橫的,tsáu huâinn--ê,12,cháu hoâiⁿ--ê,tsau2huainn5e5,chau2hoainn5e5,tsauhuainne,chauhoainne,the,che
走直的,tsáu ti̍t--ê,12,cháu ti̍t--ê,tsau2tit8e5,chau2tit8e5,tsautite,chautite,tte,cte
超級雷暴,tshiau-kip luî-pō,12,chhiau-kip lûi-pō,tshiau1kip4lui5po7,chhiau1kip4lui5po7,tshiaukipluipo,chhiaukipluipo,tklp,cklp
越野趨雪,ua̍t-iá tshu-seh,12,oa̍t-iá chhu-seh,uat8ia2tshu1seh4,oat8ia2chhu1seh4,uatiatshuseh,oatiachhuseh,uits,oics
趨輪趨冰,tshu-lián tshu-ping,12,chhu-lián chhu-peng,tshu1lian2tshu1ping1,chhu1lian2chhu1peng1,tshuliantshuping,chhulianchhupeng,tltp,clcp
趨輪運動,tshu-lián ūn-tōng,12,chhu-lián ūn-tōng,tshu1lian2un7tong7,chhu1lian2un7tong7,tshulianuntong,chhulianuntong,tlut,clut
跑打戰術,pháu-tánn tsiàn-su̍t,12,pháu-táⁿ chiàn-su̍t,phau2tann2tsian3sut8,phau2tann2chian3sut8,phautanntsiansut,phautannchiansut,ptts,ptcs
跔厝經濟,ku-tshù king-tsè,12,ku-chhù keng-chè,ku1tshu3king1tse3,ku1chhu3keng1che3,kutshukingtse,kuchhukengche,ktkt,kckc
跳台跳水,thiàu-tâi thiàu-tsuí,12,thiàu-tâi thiàu-chúi,thiau3tai5thiau3tsui2,thiau3tai5thiau3chui2,thiautaithiautsui,thiautaithiauchui,tttt,tttc
跳板跳水,thiàu-pán thiáu-tsuí,12,thiàu-pán thiáu-chúi,thiau3pan2thiau2tsui2,thiau3pan2thiau2chui2,thiaupanthiautsui,thiaupanthiauchui,tptt,tptc
身軀乳液,sin-khu jú-i̍k,12,sin-khu jú-e̍k,sin1khu1ju2ik8,sin1khu1ju2ek8,sinkhujuik,sinkhujuek,skji,skje
身軀乳液,sin-khu lú-i̍k,12,sin-khu lú-e̍k,sin1khu1lu2ik8,sin1khu1lu2ek8,sinkhuluik,sinkhuluek,skli,skle
身體重塑,sin-thé tîng-sok,12,sin-thé têng-sok,sin1the2ting5sok4,sin1the2teng5sok4,sinthetingsok,sinthetengsok,stts,stts
軟式網球,nńg-sik bāng-kiû,12,nńg-sek bāng-kiû,nng2sik4bang7kiu5,nng2sek4bang7kiu5,nngsikbangkiu,nngsekbangkiu,nsbk,nsbk
輕艇掣流,khin-thíng tshuah-lâu,12,khin-théng chhoah-lâu,khin1thing2tshuah4lau5,khin1theng2chhoah4lau5,khinthingtshuahlau,khinthengchhoahlau,kttl,ktcl
輕艇水球,khin-thíng tsuí-kiû,12,khin-théng chúi-kiû,khin1thing2tsui2kiu5,khin1theng2chui2kiu5,khinthingtsuikiu,khinthengchuikiu,kttk,ktck
輕艇競速,khin-thíng kīng-sok,12,khin-théng kēng-sok,khin1thing2king7sok4,khin1theng2keng7sok4,khinthingkingsok,khinthengkengsok,ktks,ktks
輻射冷卻,hok-siā líng-khiok,12,hok-siā léng-khiok,hok4sia7ling2khiok4,hok4sia7leng2khiok4,hoksialingkhiok,hoksialengkhiok,hslk,hslk
農場主管,lông-tiûnn tsú-kuán,12,lông-tiûⁿ chú-koán,long5tiunn5tsu2kuan2,long5tiunn5chu2koan2,longtiunntsukuan,longtiunnchukoan,lttk,ltck
透視畫法,thàu-sī uē-huat,12,thàu-sī ōe-hoat,thau3si7ue7huat4,thau3si7oe7hoat4,thausiuehuat,thausioehoat,tsuh,tsoh
透視畫法,thàu-sī uī-huat,12,thàu-sī ūi-hoat,thau3si7ui7huat4,thau3si7ui7hoat4,thausiuihuat,thausiuihoat,tsuh,tsuh
通貨膨脹,thong-huè phòng-tiòng,12,thong-hòe phòng-tiòng,thong1hue3phong3tiong3,thong1hoe3phong3tiong3,thonghuephongtiong,thonghoephongtiong,thpt,thpt
通貨膨脹,thong-huè-phòng-tiòng,12,thong-hòe-phòng-tiòng,thong1hue3phong3tiong3,thong1hoe3phong3tiong3,thonghuephongtiong,thonghoephongtiong,thpt,thpt
通貨膨脹,thong-hè-phòng-tiòng,12,thong-hè-phòng-tiòng,thong1he3phong3tiong3,thong1he3phong3tiong3,thonghephongtiong,thonghephongtiong,thpt,thpt
